## FlyBase disease model annotation report
## Generated: Thu Jul 21 06:25:05 2022
## Using datasource: fb_2022_04_reporting
##
## FBgn ID	Gene symbol	HGNC ID	DO qualifier	DO ID	DO term	Allele used in model (FBal ID)	Allele used in model (symbol)	Based on orthology with (HGNC ID)	Based on orthology with (symbol)	Evidence/interacting alleles	Reference (FBrf ID)
FBgn0000008	a		exacerbates	DOID:2129	atypical teratoid rhabdoid tumor	FBal0299140	a[HMC03685]			modeled by FLYBASE:Snr1[KK101602]; FB:FBal0231379	FBrf0241270
FBgn0000492	Dr		model of	DOID:2340	craniosynostosis			HGNC:7392	MSX2	IEA	FBrf0241599
FBgn0000492	Dr		model of	DOID:0080399	orofacial cleft 5			HGNC:7391	MSX1	IEA	FBrf0241599
FBgn0000492	Dr		model of	DOID:0060285	parietal foramina			HGNC:7392	MSX2	IEA	FBrf0241599
FBgn0000492	Dr		model of	DOID:0050591	tooth agenesis			HGNC:7391	MSX1	IEA	FBrf0241599
FBgn0000492	Dr		model of	DOID:6678	tooth and nail syndrome			HGNC:7391	MSX1	IEA	FBrf0241599
FBgn0000499	dsh		ameliorates	DOID:0060490	Schimke immuno-osseous dysplasia	FBal0003138	dsh[1]			modeled by FLYBASE:Marcal1[UAS.cBa]; FB:FBal0276695	FBrf0233913
FBgn0000499	dsh		ameliorates	DOID:0060490	Schimke immuno-osseous dysplasia	FBal0003140	dsh[3]			modeled by FLYBASE:Marcal1[UAS.cBa]; FB:FBal0276695	FBrf0233913
FBgn0000499	dsh		ameliorates	DOID:0060490	Schimke immuno-osseous dysplasia	FBal0003143	dsh[6]			modeled by FLYBASE:Marcal1[UAS.cBa]; FB:FBal0276695	FBrf0233913
FBgn0000499	dsh		model of	DOID:0060765	autosomal dominant Robinow syndrome 2			HGNC:3084	DVL1	IEA	FBrf0241599
FBgn0000499	dsh		model of	DOID:0060767	autosomal dominant Robinow syndrome 3			HGNC:3087	DVL3	IEA	FBrf0241599
FBgn0000499	dsh		exacerbates	DOID:162	cancer	FBal0003140	dsh[3]			modeled by FLYBASE:Axn[FGmut.UAS.GFP]; FB:FBal0269813	FBrf0218486
FBgn0000499	dsh		ameliorates	DOID:0080409	familial adenomatous polyposis 1	FBal0003140	dsh[3]			modeled by FLYBASE:Apc2[f90]; FB:FBal0141948, FLYBASE:Apc[Q8]; FB:FBal0091898	FBrf0218486
FBgn0000499	dsh		model of	DOID:1289	neurodegenerative disease	FBal0155369	dsh[Q108.UAS]			CEA	FBrf0175084
FBgn0000499	dsh		model of	DOID:1289	neurodegenerative disease	FBal0155369	dsh[Q108.UAS]			is exacerbated by FLYBASE:Hsap\HTT[Q128.UAS]; FB:FBal0156385	FBrf0175084
FBgn0000499	dsh		ameliorates	DOID:680	tauopathy	FBal0138246	dsh[UAS.Tag:MYC]			modeled by FLYBASE:Hsap\MAPT[UAS.1N4R]; FB:FBal0284417	FBrf0215122
FBgn0000500	Dsk		model of	DOID:9970	obesity	FBal0206910	Dsk[GD6123]			CEA	FBrf0219451
FBgn0000504	dsx		ameliorates	DOID:1440	Machado-Joseph disease	FBal0296972	dsx[UAS.ORF.GW.Tag:HA]			modeled by FLYBASE:Hsap\ATXN3[tr.Q70.cc0.UAS.Tag:HA,Tag:MYC]; FB:FBal0345022	FBrf0240610
FBgn0000535	eag		ameliorates	DOID:1319	brain cancer	FBal0003484	eag[1]			modeled by FLYBASE:dpn[UAS.cWa]; FB:FBal0296582	FBrf0230150
FBgn0000535	eag		ameliorates	DOID:1319	brain cancer	FBal0288214	eag[DN.EKI.UAS]			modeled by FLYBASE:dpn[UAS.cWa]; FB:FBal0296582	FBrf0230150
FBgn0000535	eag		ameliorates	DOID:3620	central nervous system cancer	FBal0209487	eag[GD3363]			modeled by FLYBASE:dpn[UAS.cUa]; FB:FBal0316893	FBrf0245000
FBgn0000535	eag		model of	DOID:1826	epilepsy	FBal0003485	eag[4PM]			CEA	FBrf0039808
FBgn0000535	eag		model of	DOID:1826	epilepsy	FBal0003484	eag[1]			CEA	FBrf0190718
FBgn0000535	eag		model of	DOID:1826	epilepsy	FBal0003484	eag[1]			CEA with FLYBASE:Sh[14]; FB:FBal0015554	FBrf0190718
FBgn0000535	eag		model of	DOID:1826	epilepsy	FBal0003484	eag[1]			is exacerbated by FLYBASE:Atpα[DTS1]; FB:FBal0188150	FBrf0190718
FBgn0000535	eag		model of	DOID:1826	epilepsy	FBal0003484	eag[1]			CEA with FLYBASE:Sh[120]; FB:FBal0058256	FBrf0248400
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0128043	eas[unspecified]			CEA	FBrf0180013
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			CEA	FBrf0192032
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			is ameliorated by FLYBASE:Top1[112]; FB:FBal0061570	FBrf0192032
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			is ameliorated by FLYBASE:Top1[JS]; FB:FBal0240903	FBrf0192032
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			is ameliorated by FLYBASE:kcc[UAS.cHb]; FB:FBal0246596	FBrf0209683
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003488	eas[1]			CEA	FBrf0209944
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			CEA	FBrf0222699
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			is ameliorated by FLYBASE:para[bss1]; FB:FBal0001325	FBrf0222699
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003488	eas[1]			CEA	FBrf0223471
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			CEA	FBrf0230139
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			is ameliorated by FLYBASE:shi[1]; FB:FBal0015610	FBrf0230139
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			is ameliorated by FLYBASE:shi[ts1.IVS.p10.20xUAS]; FB:FBal0270222	FBrf0230139
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			CEA	FBrf0240511
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			is ameliorated by FLYBASE:Mmp1[f1.UAS]; FB:FBal0150755	FBrf0240511
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			CEA	FBrf0245851
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			is ameliorated by FLYBASE:wtrw[GD2850]; FB:FBal0202816	FBrf0245851
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			is ameliorated by FLYBASE:wtrw[KK103625]; FB:FBal0232429	FBrf0245851
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			is ameliorated by FLYBASE:wtrw[ex]; FB:FBal0246489	FBrf0245851
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			is exacerbated by FLYBASE:CG8839[KO]; FB:FBal0361663	FBrf0245851
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			CEA	FBrf0251707
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			CEA	FBrf0251724
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			is exacerbated by FLYBASE:SLO2[CRISPR]; FB:FBal0370934	FBrf0251724
FBgn0000536	eas		model of	DOID:1826	epilepsy	FBal0003489	eas[2]			is exacerbated by FLYBASE:SLO2[DN.UAS]; FB:FBal0370936	FBrf0251724
FBgn0000536	eas		model of	DOID:10273	heart conduction disease	FBal0003489	eas[2]			CEA	FBrf0212844
FBgn0000536	eas		model of	DOID:10273	heart conduction disease	FBal0003489	eas[2]			CEA with FLYBASE:eas[KG01772]; FB:FBal0137273	FBrf0212844
FBgn0000536	eas		model of	DOID:10273	heart conduction disease	FBal0003489	eas[2]			is ameliorated by FLYBASE:ACC[B131]; FB:FBal0217048	FBrf0212844
FBgn0000536	eas		model of	DOID:10273	heart conduction disease	FBal0003489	eas[2]			is ameliorated by FLYBASE:FASN1[KK107330]; FB:FBal0234870	FBrf0212844
FBgn0000536	eas		model of	DOID:10273	heart conduction disease	FBal0003489	eas[2]			is ameliorated by FLYBASE:SREBP[189]; FB:FBal0241326	FBrf0212844
FBgn0000536	eas		model of	DOID:10273	heart conduction disease	FBal0003489	eas[2]			is ameliorated by FLYBASE:SREBP[52]; FB:FBal0147883	FBrf0212844
FBgn0000536	eas		model of	DOID:10273	heart conduction disease	FBal0137273	eas[KG01772]			CEA with FLYBASE:eas[2]; FB:FBal0003489	FBrf0212844
FBgn0000541	E(bx)		ameliorates	DOID:10652	Alzheimer's disease	FBal0245909	E(bx)[JF01709]			modeled by FLYBASE:Hsap\MAPT[R406W.UAS]; FB:FBal0126527	FBrf0224263
FBgn0000543	ecd		ameliorates	DOID:162	cancer	FBal0003500	ecd[1]			modeled by FLYBASE:Ras85D[V12.cUa.UAS]; FB:FBal0276789, FLYBASE:scrib[1]; FB:FBal0103577	FBrf0251298
FBgn0000546	EcR		ameliorates	DOID:9119	acute myeloid leukemia	FBal0083488	EcR[Q50st]			modeled by FLYBASE:Hsap\RUNX1::Hsap\RUNX1T1[UAS.cSa]; FB:FBal0276915	FBrf0212361
FBgn0000546	EcR		ameliorates	DOID:9119	acute myeloid leukemia	FBal0134267	EcR[KG04522]			modeled by FLYBASE:Hsap\RUNX1::Hsap\RUNX1T1[UAS.cSa]; FB:FBal0276915	FBrf0212361
FBgn0000546	EcR		exacerbates	DOID:9119	acute myeloid leukemia	FBal0190780	EcR[dsRNA.A.UAS]			modeled by FLYBASE:Hsap\RUNX1::Hsap\RUNX1T1[UAS.cSa]; FB:FBal0276915	FBrf0212361
FBgn0000546	EcR		ameliorates	DOID:9119	acute myeloid leukemia	FBal0272676	EcR[NIG.1765R]			modeled by FLYBASE:Hsap\RUNX1::Hsap\RUNX1T1[UAS.cSa]; FB:FBal0276915	FBrf0212361
FBgn0000546	EcR		ameliorates	DOID:1319	brain cancer	FBal0122213	EcR[B1.UAS]			modeled by FLYBASE:brat[KK113206]; FB:FBal0238648	FBrf0239808
FBgn0000546	EcR		exacerbates	DOID:162	cancer	FBal0189562	EcR[B2-DeltaC655.F645A.UAS]			modeled by FLYBASE:ph-d[505]; FB:FBal0013759, FLYBASE:ph-p[505]; FB:FBal0098672	FBrf0239808
FBgn0000546	EcR		model of	DOID:0070225	progressive familial intrahepatic cholestasis 5			HGNC:7967	NR1H4	IEA	FBrf0241599
FBgn0000547	ed		exacerbates	DOID:9119	acute myeloid leukemia	FBal0234585	ed[KK106928]			modeled by FLYBASE:Hsap\HOXA9::Hsap\NUP98[WT.UAS]; FB:FBal0343909	FBrf0250351
FBgn0000557	eEF1alpha2		model of	DOID:0070068	autosomal dominant non-syndromic intellectual disability 38			HGNC:3192	EEF1A2	IEA	FBrf0241599
FBgn0000557	eEF1alpha2		model of	DOID:0080463	developmental and epileptic encephalopathy 33			HGNC:3192	EEF1A2	IEA	FBrf0241599
FBgn0000559	eEF2		model of	DOID:0050975	spinocerebellar ataxia type 26			HGNC:3214	EEF2	IEA	FBrf0241599
FBgn0000566	Cth		exacerbates	DOID:14330	Parkinson's disease	FBal0134242	Cth[KG02526]			modeled by FLYBASE:Hsap\SNCA[UAS.cTa]; FB:FBal0277666	FBrf0202781
FBgn0000566	Cth		model of	DOID:0090142	cystathioninuria			HGNC:2501	CTH	IEA	FBrf0241599
FBgn0000568	Eip75B		ameliorates	DOID:12858	Huntington's disease	FBal0009591	Eip75B[07041]			modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194	FBrf0201545
FBgn0000568	Eip75B		ameliorates	DOID:12858	Huntington's disease	FBal0128196	Eip75B[KG00139]			modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194	FBrf0201545
FBgn0000568	Eip75B		ameliorates	DOID:12858	Huntington's disease	FBal0128197	Eip75B[BG02576]			modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194	FBrf0201545
FBgn0000568	Eip75B		ameliorates	DOID:12858	Huntington's disease	FBal0147920	Eip75B[KG09026]			modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194	FBrf0201545
FBgn0000568	Eip75B		model of	DOID:332	amyotrophic lateral sclerosis	FBal0147922	Eip75B[Delta51]			CEA with FLYBASE:Hsap\TARDBP[G298S.UAS.YFP]; FB:FBal0296676	FBrf0227607
FBgn0000568	Eip75B		model of	DOID:332	amyotrophic lateral sclerosis	FBal0147922	Eip75B[Delta51]			CEA with FLYBASE:Hsap\TARDBP[UAS.YFP.cEa]; FB:FBal0277060	FBrf0227607
FBgn0000568	Eip75B		exacerbates	DOID:2129	atypical teratoid rhabdoid tumor	FBal0235959	Eip75B[KK108982]			modeled by FLYBASE:Snr1[KK101602]; FB:FBal0231379	FBrf0241270
FBgn0000568	Eip75B		exacerbates	DOID:1441	autosomal dominant cerebellar ataxia	FBal0009591	Eip75B[07041]			modeled by FLYBASE:Hsap\ATXN8OS[CTG112.UAS]; FB:FBal0156378	FBrf0174476
FBgn0000568	Eip75B		exacerbates	DOID:0060160	childhood spinal muscular atrophy	FBal0183665	Eip75B[d09801]			modeled by FLYBASE:Smn[73Ao]; FB:FBal0092881	FBrf0206033
FBgn0000568	Eip75B		model of	DOID:0070204	familial partial lipodystrophy type 3			HGNC:9236	PPARG	IEA	FBrf0241599
FBgn0000568	Eip75B		model of	DOID:9970	obesity			HGNC:9236	PPARG	IEA	FBrf0241599
FBgn0000568	Eip75B		model of	DOID:9352	type 2 diabetes mellitus			HGNC:9236	PPARG	IEA	FBrf0241599
FBgn0000575	emc		ameliorates	DOID:2945	severe acute respiratory syndrome	FBal0360188	emc[03620]			modeled by FLYBASE:HCoV-SARS\3a[UAS.CUHK-W1.EGFP]; FB:FBal0360187	FBrf0189841
FBgn0000577	en		ameliorates	DOID:12858	Huntington's disease	FBal0045601	en[UAS.cTa]			modeled by FLYBASE:Hsap\HTT[171aa.138Q.UAS.Tag:HA]; FB:FBal0294801	FBrf0207284
FBgn0000577	en		ameliorates	DOID:12858	Huntington's disease	FBal0125071	en[VP16.UAS]			modeled by FLYBASE:Hsap\HTT[171aa.138Q.UAS.Tag:HA]; FB:FBal0294801	FBrf0207284
FBgn0000578	ena		ameliorates	DOID:12858	Huntington's disease	FBal0321619	ena[UASp.B.mCherry]			modeled by FLYBASE:Hsap\HTT[128Q.1-231.UAS]; FB:FBal0368452	FBrf0249076
FBgn0000578	ena		exacerbates	DOID:0060041	autism spectrum disorder	FBal0279067	ena[HMS01953]			modeled by FLYBASE:Abca3[GD3708]; FB:FBal0201771	FBrf0244374
FBgn0000578	ena		ameliorates	DOID:8552	chronic myeloid leukemia	FBal0093019	ena[23]			modeled by FLYBASE:Hsap\ABL1::Hsap\BCR[UAS.cBa]; FB:FBal0348146	FBrf0241911
FBgn0000578	ena		ameliorates	DOID:8552	chronic myeloid leukemia	FBal0209516	ena[GD8910]			modeled by FLYBASE:Hsap\ABL1::Hsap\BCR[UAS.cBa]; FB:FBal0348146	FBrf0241911
FBgn0000578	ena		ameliorates	DOID:8552	chronic myeloid leukemia	FBal0235144	ena[KK107752]			modeled by FLYBASE:Hsap\ABL1::Hsap\BCR[UAS.cBa]; FB:FBal0348146	FBrf0241911
FBgn0000578	ena		exacerbates	DOID:680	tauopathy	FBal0031206	ena[210]			modeled by FLYBASE:Hsap\MAPT[UAS.cWa]; FB:FBal0126526	FBrf0244983
FBgn0000581	E(Pc)		exacerbates	DOID:9119	acute myeloid leukemia	FBal0243852	E(Pc)[NIG.7776R]			modeled by FLYBASE:Hsap\HOXA9::Hsap\NUP98[WT.UAS]; FB:FBal0343909	FBrf0250351
FBgn0000581	E(Pc)		exacerbates	DOID:162	cancer	FBal0239601	E(Pc)[JF03101]			modeled by FLYBASE:Rbf[HMS03004]; FB:FBal0266576	FBrf0248245
FBgn0000581	E(Pc)		exacerbates	DOID:2531	hematologic cancer	FBal0003311	E(Pc)[1]			modeled by FLYBASE:hop[Tum]; FB:FBal0005547	FBrf0242588
FBgn0000581	E(Pc)		exacerbates	DOID:2531	hematologic cancer	FBal0206917	E(Pc)[GD12282]			modeled by FLYBASE:hop[Tum]; FB:FBal0005547	FBrf0242588
FBgn0000581	E(Pc)		exacerbates	DOID:2531	hematologic cancer	FBal0239601	E(Pc)[JF03101]			modeled by FLYBASE:hop[Tum]; FB:FBal0005547	FBrf0242588
FBgn0000588	esc		exacerbates	DOID:12858	Huntington's disease	FBal0003825	esc[5]			modeled by FLYBASE:Hsap\HTT[Q93.ex1.UAS]; FB:FBal0127292	FBrf0238029
FBgn0000588	esc		ameliorates	DOID:1240	leukemia	FBal0003822	esc[2]			modeled by FLYBASE:abd-A[UAS.Tag:HA]; FB:FBal0346203	FBrf0247817
FBgn0000588	esc		ameliorates	DOID:225	syndrome	FBal0362080	esc[dsRNA.UAS.cUa]			modeled by FLYBASE:Not1[GD4070]; FB:FBal0207778	FBrf0246104
FBgn0000591	E(spl)m8-HLH		model of	DOID:3620	central nervous system cancer	FBal0370112	E(spl)m8-HLH[UAS.Tag:HA]			CEA with FLYBASE:E(spl)m&ggr;-HLH[UAS.Tag:HA]; FB:FBal0370111	FBrf0247287
FBgn0000591	E(spl)m8-HLH		model of	DOID:3620	central nervous system cancer	FBal0370112	E(spl)m8-HLH[UAS.Tag:HA]			CEA with FLYBASE:dpn[UAS.Tag:HA]; FB:FBal0370109	FBrf0247287
FBgn0000591	E(spl)m8-HLH		model of	DOID:0112364	spondylocostal dysostosis 4			HGNC:15977	HES7	IEA	FBrf0241599
FBgn0000611	exd		ameliorates	DOID:9119	acute myeloid leukemia	FBal0234853	exd[KK107300]			modeled by FLYBASE:Hsap\HOXA9::Hsap\NUP98[WT.UAS]; FB:FBal0343909	FBrf0250351
FBgn0000611	exd		model of	DOID:0112359	congenital anomalies of kidney and urinary tract syndrome with or without hearing loss, abnormal ears, or developmental delay			HGNC:8632	PBX1	IEA	FBrf0241599
FBgn0000617	Taf9		ameliorates	DOID:0060201	amyotrophic lateral sclerosis type 10	FBal0248101	Taf9[HMS00336]			modeled by FLYBASE:Hsap\TARDBP[M.UAS.Tag:FLAG]; FB:FBal0248853	FBrf0251837
FBgn0000618	e(y)2		exacerbates	DOID:0060213	frontotemporal dementia and/or amyotrophic lateral sclerosis-1	FBal0231603	e(y)2[KK102036]			modeled by FLYBASE:Zzzz\GGGGCC[30.UAS.EGFP]; FB:FBal0294759	FBrf0246346
FBgn0000618	e(y)2		exacerbates	DOID:0060213	frontotemporal dementia and/or amyotrophic lateral sclerosis-1	FBal0231603	e(y)2[KK102036]			modeled by FLYBASE:Zzzz\GGGGCC[36.UAS]; FB:FBal0304408	FBrf0246346
FBgn0000629	E(z)		exacerbates	DOID:12858	Huntington's disease	FBal0003442	E(z)[63]			modeled by FLYBASE:Hsap\HTT[Q93.ex1.UAS]; FB:FBal0127292	FBrf0238029
FBgn0000629	E(z)		exacerbates	DOID:12858	Huntington's disease	FBal0141835	E(z)[731]			modeled by FLYBASE:Hsap\HTT[Q93.ex1.UAS]; FB:FBal0127292	FBrf0238029
FBgn0000629	E(z)		model of	DOID:14731	Weaver syndrome			HGNC:3527	EZH2	IEA	FBrf0241599
FBgn0000629	E(z)		ameliorates	DOID:0050523	adult T-cell leukemia	FBal0257100	E(z)[HMS00066]			modeled by FLYBASE:HTLV-1\Tax[UAS.Tag:MYC]; FB:FBal0321518	FBrf0247843
FBgn0000629	E(z)		ameliorates	DOID:162	cancer	FBal0141835	E(z)[731]			modeled by FLYBASE:Dl[UAS.cDa]; FB:FBal0048207, FLYBASE:lola[GS88A8]; FB:FBal0190040, FLYBASE:psq[GS88A8]; FB:FBal0192088	FBrf0191239
FBgn0000629	E(z)		ameliorates	DOID:225	syndrome	FBal0362079	E(z)[dsRNA.UAS.cUa]			modeled by FLYBASE:Not1[GD4070]; FB:FBal0207778	FBrf0246104
FBgn0000636	Fas3		ameliorates	DOID:0060160	childhood spinal muscular atrophy	FBal0365412	Fas3[UAS.cLa]			modeled by FLYBASE:Smn[&Dgr;]; FB:FBal0365407	FBrf0247174
FBgn0000640	Fbp2		model of	DOID:14283	primary hypertrophic osteoarthropathy			HGNC:5154	HPGD	IEA	FBrf0241599
FBgn0000658	fj		model of	DOID:9970	obesity	FBal0374910	fj[dsRNA.UAS.cUa]			CEA	FBrf0251754
FBgn0000667	Actn		model of	DOID:0110428	dilated cardiomyopathy 1AA			HGNC:164	ACTN2	IEA	FBrf0241599
FBgn0000667	Actn		model of	DOID:0111128	focal segmental glomerulosclerosis 1			HGNC:166	ACTN4	IEA	FBrf0241599
FBgn0000667	Actn		model of	DOID:0111053	platelet-type bleeding disorder 15			HGNC:163	ACTN1	IEA	FBrf0241599
FBgn0000709	fliI		model of	DOID:9970	obesity	FBal0004037	fliI[3]			CEA with FLYBASE:fliI[14]; FB:FBal0004048	FBrf0239319
FBgn0000709	fliI		model of	DOID:9970	obesity	FBal0004048	fliI[14]			CEA with FLYBASE:fliI[3]; FB:FBal0004037	FBrf0239319
FBgn0000711	flw		model of	DOID:0080693	Noonan syndrome-like disorder with loose anagen hair 2			HGNC:9282	PPP1CB	IEA	FBrf0241599
FBgn0000721	for		model of	DOID:1826	epilepsy	FBal0004144	for[s]			CEA	FBrf0239511
FBgn0000721	for		model of	DOID:1826	epilepsy	FBal0031282	for[s2]			CEA	FBrf0239511
FBgn0000721	for		model of	DOID:1826	epilepsy	FBal0325572	for[0]			CEA	FBrf0239511
FBgn0000721	for		model of	DOID:14004	thoracic aortic aneurysm			HGNC:9414	PRKG1	IEA	FBrf0241599
FBgn0000964	tj		model of	DOID:0111688	Ayme-Gripp syndrome			HGNC:6776	MAF	IEA	FBrf0241599
FBgn0000964	tj		model of	DOID:0110256	cataract 21 multiple types			HGNC:6776	MAF	IEA	FBrf0241599
FBgn0000964	tj		model of	DOID:0111534	multicentric carpotarsal osteolysis syndrome			HGNC:6408	MAFB	IEA	FBrf0241599
FBgn0000964	tj		model of	DOID:0110397	retinitis pigmentosa 27			HGNC:8002	NRL	IEA	FBrf0241599
FBgn0000996	dup		model of	DOID:0080515	Meier-Gorlin syndrome 4			HGNC:24576	CDT1	IEA	FBrf0241599
FBgn0001075	ft		model of	DOID:0060366	Hennekam syndrome			HGNC:23109	FAT4	IEA	FBrf0241599
FBgn0001075	ft		model of	DOID:0080586	Van Maldergem syndrome 2			HGNC:23109	FAT4	IEA	FBrf0241599
FBgn0001075	ft		model of	DOID:0080202	adenoid cystic carcinoma	FBal0367707	ft[dsRNA.UAS.012.1]			CEA with FLYBASE:Hsap\MYB[&Dgr;C.UAS]; FB:FBal0367704, FLYBASE:N[UAS.cMa]; FB:FBal0138460, FLYBASE:Xpd[dsRNA.UAS.012.1]; FB:FBal0367709, FLYBASE:kug[dsRNA.UAS.012.1]; FB:FBal0367705	FBrf0248488
FBgn0001075	ft		model of	DOID:0080202	adenoid cystic carcinoma	FBal0367708	ft[dsRNA.UAS.012.2]			CEA with FLYBASE:Hsap\MYB[&Dgr;C.UAS]; FB:FBal0367704, FLYBASE:N[UAS.cMa]; FB:FBal0138460, FLYBASE:Xpd[dsRNA.UAS.012.2]; FB:FBal0367710, FLYBASE:kug[dsRNA.UAS.012.2]; FB:FBal0367706	FBrf0248488
FBgn0001075	ft		model of	DOID:305	carcinoma	FBal0004805	ft[G-rv]			is exacerbated by FLYBASE:Raf[UAS.F179]; FB:FBal0039757	FBrf0184134
FBgn0001075	ft		model of	DOID:305	carcinoma	FBal0004805	ft[G-rv]			is exacerbated by FLYBASE:rho[UAS.cdCa]; FB:FBal0060846	FBrf0184134
FBgn0001075	ft		model of	DOID:305	carcinoma	FBal0035084	ft[k07918]			CEA	FBrf0184134
FBgn0001075	ft		model of	DOID:305	carcinoma	FBal0035084	ft[k07918]			is exacerbated by FLYBASE:Raf[UAS.F179]; FB:FBal0039757	FBrf0184134
FBgn0001075	ft		model of	DOID:305	carcinoma	FBal0035084	ft[k07918]			is exacerbated by FLYBASE:rho[UAS.cdCa]; FB:FBal0060846	FBrf0184134
FBgn0001075	ft		exacerbates	DOID:0060162	dentatorubral-pallidoluysian atrophy	FBal0004794	ft[8]			modeled by FLYBASE:Gug[75QN.UAS]; FB:FBal0258445	FBrf0213147
FBgn0001075	ft		exacerbates	DOID:0060162	dentatorubral-pallidoluysian atrophy	FBal0004805	ft[G-rv]			modeled by FLYBASE:Gug[75QN.UAS]; FB:FBal0258445	FBrf0213147
FBgn0001075	ft		model of	DOID:1289	neurodegenerative disease	FBal0004794	ft[8]			CEA	FBrf0213147
FBgn0001075	ft		model of	DOID:1289	neurodegenerative disease	FBal0004794	ft[8]			is ameliorated by FLYBASE:d[GC13]; FB:FBal0128007	FBrf0213147
FBgn0001075	ft		model of	DOID:1289	neurodegenerative disease	FBal0004794	ft[8]			is ameliorated by FLYBASE:yki[B5]; FB:FBal0194179	FBrf0213147
FBgn0001075	ft		model of	DOID:1289	neurodegenerative disease	FBal0004794	ft[8]			is ameliorated by FLYBASE:yki[UAS.cHa]; FB:FBal0191232	FBrf0213147
FBgn0001075	ft		model of	DOID:9970	obesity	FBal0374382	ft[dsRNA.UAS.cUa]			CEA	FBrf0251754
FBgn0001078	ftz-f1		model of	DOID:0111764	46,XX sex reversal 4			HGNC:7983	NR5A1	IEA	FBrf0241599
FBgn0001078	ftz-f1		model of	DOID:0111772	46,XY sex reversal 3			HGNC:7983	NR5A1	IEA	FBrf0241599
FBgn0001078	ftz-f1		ameliorates	DOID:1440	Machado-Joseph disease	FBal0257066	ftz-f1[HMS00019]			modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630	FBrf0247016
FBgn0001078	ftz-f1		ameliorates	DOID:162	cancer	FBal0242320	ftz-f1[JF02738]			modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587, FLYBASE:scrib[1]; FB:FBal0103577	FBrf0229785
FBgn0001078	ftz-f1		model of	DOID:0080864	primary ovarian insufficiency 7			HGNC:7983	NR5A1	IEA	FBrf0241599
FBgn0001078	ftz-f1		model of	DOID:0070169	spermatogenic failure 8			HGNC:7983	NR5A1	IEA	FBrf0241599
FBgn0001085	fz		ameliorates	DOID:0060490	Schimke immuno-osseous dysplasia	FBal0159195	fz[EY13696]			modeled by FLYBASE:Marcal1[UAS.cBa]; FB:FBal0276695	FBrf0233913
FBgn0001085	fz		exacerbates	DOID:9119	acute myeloid leukemia	FBal0190610	fz[JB]			modeled by FLYBASE:Hsap\RUNX1::Hsap\RUNX1T1[UAS.cSa]; FB:FBal0276915	FBrf0212361
FBgn0001085	fz		ameliorates	DOID:3070	high grade glioma	FBal0235303	fz[KK108004]			modeled by FLYBASE:Pi3K92E[UAS.Tag:MYC,Tag:PM(hKRAS)]; FB:FBal0058397, FLYBASE:btl::Egfr[&lgr;.UAS]; FB:FBal0065871	FBrf0244419
FBgn0001085	fz		model of	DOID:0080079	nonsyndromic congenital nail disorder 1			HGNC:4044	FZD6	IEA	FBrf0241599
FBgn0001085	fz		model of	DOID:0080845	omodysplasia 2			HGNC:4040	FZD2	IEA	FBrf0241599
FBgn0001086	fzy		exacerbates	DOID:680	tauopathy	FBal0209619	fzy[GD11268]			modeled by FLYBASE:Hsap\MAPT[R406W.UAS]; FB:FBal0126527	FBrf0228684
