gene_id,gene_name,hgnc_id,do_qualifier,do_id,do_term,allele_used_in_model_fbal,allele_used_in_model_symbol,orthology_with_hgnc_id,orthology_with_symbol,evidence,reference
FBgn0001230,Hsp68,NA,ameliorates,DOID:12858,Huntington's disease,FBal0365194,Hsp68[UAS.cUa],NA,NA,modeled by FLYBASE:Hsap\HTT[Q128.UAS]; FB:FBal0156385,FBrf0248853
FBgn0001230,Hsp68,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0283213,Hsp68[E407],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0202746
FBgn0001230,Hsp68,NA,ameliorates,DOID:0060201,amyotrophic lateral sclerosis,FBal0365194,Hsp68[UAS.cUa],NA,NA,modeled by FLYBASE:Hsap\TARDBP[UAS.cEa]; FB:FBal0270163,FBrf0237418
FBgn0001233,Hsp83,NA,ameliorates,DOID:12858,Huntington's disease,FBal0028548,Hsp83[08445],NA,NA,modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194,FBrf0218881
FBgn0001234,lncRNA:Hsromega,NA,ameliorates,DOID:0060198,amyotrophic lateral sclerosis,FBal0194560,lncRNA:Hsromega[EP93D],NA,NA,modeled by FLYBASE:Hsap\FUS[UAS.cIa]; FB:FBal0327174,FBrf0237302
FBgn0001234,lncRNA:Hsromega,NA,ameliorates,DOID:0060198,amyotrophic lateral sclerosis,FBal0243042,lncRNA:Hsromega[dsRNA.Sym.UAS],NA,NA,modeled by FLYBASE:Hsap\FUS[UAS.cIa]; FB:FBal0327174,FBrf0237302
FBgn0001234,lncRNA:Hsromega,NA,ameliorates,DOID:0060198,amyotrophic lateral sclerosis,FBal0243042,lncRNA:Hsromega[dsRNA.Sym.UAS],NA,NA,modeled by FLYBASE:caz[KK107486]; FB:FBal0234963,FBrf0240428
FBgn0001234,lncRNA:Hsromega,NA,ameliorates,DOID:0060198,amyotrophic lateral sclerosis,FBal0243042,lncRNA:Hsromega[dsRNA.Sym.UAS],NA,NA,modeled by FLYBASE:Hsap\FUS[UAS.cIa]; FB:FBal0327174,FBrf0243854
FBgn0001234,lncRNA:Hsromega,NA,exacerbates,DOID:1441,autosomal dominant cerebellar ataxia,FBal0101635,lncRNA:Hsromega[neo55],NA,NA,modeled by FLYBASE:Hsap\ATXN1[30Q.UAS]; FB:FBal0119475,FBrf0131287
FBgn0001234,lncRNA:Hsromega,NA,exacerbates,DOID:1441,autosomal dominant cerebellar ataxia,FBal0101635,lncRNA:Hsromega[neo55],NA,NA,modeled by FLYBASE:Hsap\ATXN1[82Q.UAS]; FB:FBal0119474,FBrf0131287
FBgn0001234,lncRNA:Hsromega,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0009533,lncRNA:Hsromega[05241],NA,NA,modeled by FLYBASE:Hsap\HTT[Q93.ex1.UAS]; FB:FBal0127292,FBrf0199067
FBgn0001234,lncRNA:Hsromega,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0009533,lncRNA:Hsromega[05241],NA,NA,modeled by FLYBASE:Zzzz\CAG[127Q.UAS.Tag:HA]; FB:FBal0104696,FBrf0199067
FBgn0001234,lncRNA:Hsromega,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0194559,lncRNA:Hsromega[EP3037],NA,NA,modeled by FLYBASE:Zzzz\CAG[127Q.UAS.Tag:HA]; FB:FBal0104696,FBrf0199067
FBgn0001234,lncRNA:Hsromega,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0194560,lncRNA:Hsromega[EP93D],NA,NA,modeled by FLYBASE:Zzzz\CAG[127Q.UAS.Tag:HA]; FB:FBal0104696,FBrf0199067
FBgn0001234,lncRNA:Hsromega,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0194559,lncRNA:Hsromega[EP3037],NA,NA,modeled by FLYBASE:Zzzz\CAG[127Q.UAS.Tag:HA]; FB:FBal0104696,FBrf0209246
FBgn0001234,lncRNA:Hsromega,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0194560,lncRNA:Hsromega[EP93D],NA,NA,modeled by FLYBASE:Zzzz\CAG[127Q.UAS.Tag:HA]; FB:FBal0104696,FBrf0209246
FBgn0001234,lncRNA:Hsromega,NA,ameliorates,DOID:1289,neurodegenerative disease,FBal0243042,lncRNA:Hsromega[dsRNA.Sym.UAS],NA,NA,modeled by FLYBASE:Hsap\ATXN1[82Q.UAS]; FB:FBal0119474,FBrf0209246
FBgn0001234,lncRNA:Hsromega,NA,ameliorates,DOID:1289,neurodegenerative disease,FBal0243042,lncRNA:Hsromega[dsRNA.Sym.UAS],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0209246
FBgn0001234,lncRNA:Hsromega,NA,ameliorates,DOID:1289,neurodegenerative disease,FBal0243042,lncRNA:Hsromega[dsRNA.Sym.UAS],NA,NA,modeled by FLYBASE:Hsap\HTT[Q93.ex1.UAS]; FB:FBal0127292,FBrf0209246
FBgn0001234,lncRNA:Hsromega,NA,ameliorates,DOID:1289,neurodegenerative disease,FBal0243042,lncRNA:Hsromega[dsRNA.Sym.UAS],NA,NA,modeled by FLYBASE:Zzzz\CAG[127Q.UAS.Tag:HA]; FB:FBal0104696,FBrf0209246
FBgn0001234,lncRNA:Hsromega,NA,ameliorates,DOID:1289,neurodegenerative disease,FBal0243042,lncRNA:Hsromega[dsRNA.Sym.UAS],NA,NA,modeled by FLYBASE:FIG4[KK102943]; FB:FBal0232111,FBrf0240428
FBgn0001234,lncRNA:Hsromega,NA,exacerbates,DOID:14784,olivopontocerebellar atrophy,FBal0101635,lncRNA:Hsromega[neo55],NA,NA,modeled by FLYBASE:Hsap\ATXN1[82Q.UAS]; FB:FBal0119474,FBrf0203043
FBgn0001235,hth,NA,exacerbates,DOID:9119,acute myeloid leukemia,FBal0089223,hth[UAS.cPa],NA,NA,modeled by FLYBASE:Hsap\HOXA9::Hsap\NUP98[WT.UAS]; FB:FBal0343909,FBrf0234232
FBgn0001235,hth,NA,exacerbates,DOID:9119,acute myeloid leukemia,FBal0089224,hth[UAS.GFP],NA,NA,modeled by FLYBASE:Hsap\HOXA9::Hsap\NUP98[WT.UAS]; FB:FBal0343909,FBrf0250351
FBgn0001235,hth,NA,ameliorates,DOID:9119,acute myeloid leukemia,FBal0272522,hth[NIG.17117R],NA,NA,modeled by FLYBASE:Hsap\HOXA9::Hsap\NUP98[WT.UAS]; FB:FBal0343909,FBrf0250351
FBgn0001235,hth,NA,ameliorates,DOID:3620,central nervous system cancer,FBal0065835,hth[C1],NA,NA,modeled by FLYBASE:N[UAS.icd]; FB:FBal0120742,FBrf0230749
FBgn0001235,hth,NA,ameliorates,DOID:3620,central nervous system cancer,FBal0065836,hth[B2],NA,NA,modeled by FLYBASE:N[UAS.icd]; FB:FBal0120742,FBrf0230749
FBgn0001235,hth,NA,model of,DOID:0111697,"cleft palate, cardiac defects, and intellectual disabillity",NA,NA,HGNC:7001,MEIS2,IEA,FBrf0241599
FBgn0001247,Ide,NA,ameliorates,DOID:10652,Alzheimer's disease,FBal0280987,Ide[UAS.cTa],NA,NA,"modeled by FLYBASE:Hsap\APP[695.UAS]; FB:FBal0095694, FLYBASE:Hsap\BACE1[UAS.cGa]; FB:FBal0213065",FBrf0210992
FBgn0001247,Ide,NA,exacerbates,DOID:162,cancer,FBal0234999,Ide[KK107536],NA,NA,"modeled by FLYBASE:Dl[UAS.cDa]; FB:FBal0048207, FLYBASE:lola[GS88A8]; FB:FBal0190040, FLYBASE:psq[GS88A8]; FB:FBal0192088",FBrf0241681
FBgn0001248,Idh,NA,model of,DOID:0050575,D-2-hydroxyglutaric aciduria,FBal0295875,Idh[R195H.UAS.Tag:FLAG],NA,NA,CEA,FBrf0227214
FBgn0001248,Idh,NA,model of,DOID:0050575,D-2-hydroxyglutaric aciduria,FBal0316554,Idh[R163Q.UAS.Tag:FLAG],NA,NA,CEA,FBrf0227214
FBgn0001248,Idh,NA,model of,DOID:0111352,D-2-hydroxyglutaric aciduria,NA,NA,HGNC:5383,IDH2,IEA,FBrf0241599
FBgn0001248,Idh,NA,model of,DOID:162,cancer,FBal0295875,Idh[R195H.UAS.Tag:FLAG],NA,NA,CEA,FBrf0227214
FBgn0001248,Idh,NA,model of,DOID:162,cancer,FBal0316554,Idh[R163Q.UAS.Tag:FLAG],NA,NA,CEA,FBrf0227214
FBgn0001248,Idh,NA,exacerbates,DOID:890,mitochondrial encephalomyopathy,FBal0316556,Idh[dsRNA.UAS.cUa],NA,NA,modeled by FLYBASE:mt:ATPase6[1]; FB:FBal0190796,FBrf0242457
FBgn0001250,if,NA,model of,DOID:2219,Glanzmann's thrombasthenia,NA,NA,HGNC:6138,ITGA2B,IEA,FBrf0241599
FBgn0001250,if,NA,model of,DOID:0060691,platelet-type bleeding disorder,NA,NA,HGNC:6138,ITGA2B,IEA,FBrf0241599
FBgn0001250,if,NA,model of,DOID:14766,renal agenesis,NA,NA,HGNC:6144,ITGA8,IEA,FBrf0241599
FBgn0001257,ImpL2,NA,ameliorates,DOID:162,cancer,FBal0207380,ImpL2[GD6004],NA,NA,"modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587, FLYBASE:dlg1[GD4689]; FB:FBal0209360",FBrf0228029
FBgn0001257,ImpL2,NA,ameliorates,DOID:162,cancer,FBal0207380,ImpL2[GD6004],NA,NA,"modeled by FLYBASE:yki[S168A.UAS.EGFP,Tag:HA]; FB:FBal0239731",FBrf0248070
FBgn0001257,ImpL2,NA,ameliorates,DOID:3070,high grade glioma,FBal0294422,ImpL2[HMC03863],NA,NA,"modeled by FLYBASE:Pi3K92E[UAS.Tag:MYC,Tag:PM(hKRAS)]; FB:FBal0058397, FLYBASE:btl::Egfr[&lgr;.UAS]; FB:FBal0065871",FBrf0248000
FBgn0001258,Ldh,NA,exacerbates,DOID:0080348,Alzheimer's disease,FBal0257081,Ldh[HMS00039],NA,NA,modeled by FLYBASE:Hsap\APP[Arctic.UAS.Tag:SS(nec)]; FB:FBal0248069,FBrf0248974
FBgn0001258,Ldh,NA,exacerbates,DOID:0080348,Alzheimer's disease,FBal0368323,Ldh[UAS.cNa],NA,NA,modeled by FLYBASE:Hsap\APP[Arctic.UAS.Tag:SS(nec)]; FB:FBal0248069,FBrf0248974
FBgn0001258,Ldh,NA,ameliorates,DOID:0111619,combined D-2- and L-2-hydroxyglutaric aciduria,FBal0257081,Ldh[HMS00039],NA,NA,modeled by FLYBASE:sea[&Dgr;24]; FB:FBal0243639,FBrf0240235
FBgn0001258,Ldh,NA,model of,DOID:0014667,disease of metabolism,FBal0207381,Ldh[GD6887],NA,NA,CEA,FBrf0248320
FBgn0001259,in,NA,model of,DOID:0080289,orofaciodigital syndrome,NA,NA,HGNC:29239,INTU,IEA,FBrf0241599
FBgn0001263,inaD,NA,model of,DOID:10908,hydrocephalus,NA,NA,HGNC:7208,MPDZ,IEA,FBrf0241599
FBgn0001263,inaD,NA,model of,DOID:10003,sensorineural hearing loss,FBal0062794,inaD[T1],NA,NA,CEA,FBrf0219321
FBgn0001291,Jra,NA,exacerbates,DOID:0080348,Alzheimer's disease,FBal0245476,Jra[JF01184],NA,NA,modeled by FLYBASE:Hsap\APP[A&bgr;42.E693G.UAS.VTR]; FB:FBal0256664,FBrf0237451
FBgn0001291,Jra,NA,exacerbates,DOID:0080348,Alzheimer's disease,FBal0117715,Jra[Asp.B.UAS],NA,NA,modeled by FLYBASE:Hsap\APP[2xAPP.SP.UAS]; FB:FBal0285873,FBrf0240082
FBgn0001291,Jra,NA,exacerbates,DOID:0080348,Alzheimer's disease,FBal0117715,Jra[Asp.B.UAS],NA,NA,modeled by FLYBASE:Hsap\APP[A&bgr;42.UAS.cUa]; FB:FBal0295570,FBrf0245276
FBgn0001291,Jra,NA,exacerbates,DOID:12858,Huntington's disease,FBal0273109,Jra[NIG.2275R],NA,NA,modeled by FLYBASE:Hsap\HTT[128Q.1-231.UAS]; FB:FBal0368452,FBrf0249076
FBgn0001291,Jra,NA,ameliorates,DOID:162,cancer,FBal0060634,Jra[UAS.cEa],NA,NA,"modeled by FLYBASE:Dl[UAS.cDa]; FB:FBal0048207, FLYBASE:lola[GS88A8]; FB:FBal0190040, FLYBASE:psq[GS88A8]; FB:FBal0192088",FBrf0207469
FBgn0001291,Jra,NA,ameliorates,DOID:9256,colorectal cancer,FBal0273109,Jra[NIG.2275R],NA,NA,modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587,FBrf0218473
FBgn0001291,Jra,NA,exacerbates,DOID:10017,multiple endocrine neoplasia,FBal0063161,Jra[1],NA,NA,modeled by FLYBASE:Mnn1[UAS.cCa]; FB:FBal0198140,FBrf0192703
FBgn0001291,Jra,NA,exacerbates,DOID:10017,multiple endocrine neoplasia,FBal0215807,Jra[Jbz.UAS],NA,NA,modeled by FLYBASE:Mnn1[UAS.cCa]; FB:FBal0198140,FBrf0192703
FBgn0001291,Jra,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0117715,Jra[Asp.B.UAS],NA,NA,modeled by FLYBASE:Hsap\APP[Aβ42.UAS.cUa]; FB:FBal0295570,FBrf0216273
FBgn0001296,kar,NA,model of,DOID:0050631,Allan-Herndon-Dudley syndrome,NA,NA,HGNC:10923,SLC16A2,IEA,FBrf0241599
FBgn0001297,kay,NA,exacerbates,DOID:0080348,Alzheimer's disease,FBal0245653,kay[JF01380],NA,NA,modeled by FLYBASE:Hsap\APP[A&bgr;42.E693G.UAS.VTR]; FB:FBal0256664,FBrf0237451
FBgn0001297,kay,NA,ameliorates,DOID:162,cancer,FBal0125001,kay[pan-Ala.UAS],NA,NA,modeled by FLYBASE:dlg1[HMS01954]; FB:FBal0279068,FBrf0227898
FBgn0001297,kay,NA,ameliorates,DOID:162,cancer,FBal0125003,kay[N-Ala.UAS],NA,NA,"modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587, FLYBASE:scrib[1]; FB:FBal0103577",FBrf0229785
FBgn0001297,kay,NA,ameliorates,DOID:162,cancer,FBal0295278,kay[3],NA,NA,"modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587, FLYBASE:scrib[1]; FB:FBal0103577",FBrf0229785
FBgn0001297,kay,NA,ameliorates,DOID:305,carcinoma,FBal0212739,kay[dsRNA.UAS],NA,NA,"modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587, FLYBASE:scrib[1]; FB:FBal0103577",FBrf0194142
FBgn0001297,kay,NA,ameliorates,DOID:305,carcinoma,FBal0212739,kay[dsRNA.UAS],NA,NA,modeled by FLYBASE:scrib[1]; FB:FBal0103577,FBrf0194142
FBgn0001297,kay,NA,ameliorates,DOID:14261,fragile X syndrome,FBal0060700,kay[Fbz.UAS],NA,NA,modeled by FLYBASE:Fmr1[&Dgr;50M]; FB:FBal0131033,FBrf0243358
FBgn0001297,kay,NA,ameliorates,DOID:0050787,juvenile polyposis syndrome,FBal0212739,kay[dsRNA.UAS],NA,NA,modeled by FLYBASE:shn[KK101278]; FB:FBal0231168,FBrf0245508
FBgn0001297,kay,NA,ameliorates,DOID:863,nervous system disease,FBal0060700,kay[Fbz.UAS],NA,NA,"modeled by FLYBASE:unc-104[P350]; FB:FBal0213211, FLYBASE:unc-104[bris]; FB:FBal0194504",FBrf0236772
FBgn0001297,kay,NA,exacerbates,DOID:680,tauopathy,FBal0147089,kay[EY00283],NA,NA,modeled by FLYBASE:Hsap\MAPT[UAS.cWa]; FB:FBal0126526,FBrf0244983
FBgn0001297,kay,NA,exacerbates,DOID:680,tauopathy,FBal0162157,kay[EY12710],NA,NA,modeled by FLYBASE:Hsap\MAPT[UAS.cWa]; FB:FBal0126526,FBrf0244983
FBgn0001308,Khc,NA,exacerbates,DOID:10652,Alzheimer's disease,FBal0029880,Khc[8],NA,NA,modeled by FLYBASE:Hsap\APP[695-Swedish.UAS]; FB:FBal0095695,FBrf0141685
FBgn0001308,Khc,NA,exacerbates,DOID:10652,Alzheimer's disease,FBal0029880,Khc[8],NA,NA,modeled by FLYBASE:Hsap\APP[695.T.UAS]; FB:FBal0102984,FBrf0141685
FBgn0001308,Khc,NA,exacerbates,DOID:10652,Alzheimer's disease,FBal0029880,Khc[8],NA,NA,modeled by FLYBASE:Hsap\APP[695SPA4CT.UAS.Tag:MYC]; FB:FBal0095693,FBrf0141685
FBgn0001308,Khc,NA,exacerbates,DOID:10652,Alzheimer's disease,FBal0029880,Khc[8],NA,NA,modeled by FLYBASE:Hsap\APP[V717F.LOND.UAS]; FB:FBal0130996,FBrf0141685
FBgn0001308,Khc,NA,ameliorates,DOID:12858,Huntington's disease,FBal0029880,Khc[8],NA,NA,modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194,FBrf0201545
FBgn0001308,Khc,NA,ameliorates,DOID:12858,Huntington's disease,FBal0160262,Khc[e02141],NA,NA,modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194,FBrf0201545
FBgn0001308,Khc,NA,exacerbates,DOID:14330,Parkinson's disease,FBal0193527,Khc[248-2134.UAS.EGFP],NA,NA,modeled by FLYBASE:Pink1[B9]; FB:FBal0193144,FBrf0217671
FBgn0001308,Khc,NA,ameliorates,DOID:14330,Parkinson's disease,FBal0219925,Khc[JF01939],NA,NA,modeled by FLYBASE:Pink1[B9]; FB:FBal0193144,FBrf0217671
FBgn0001308,Khc,NA,model of,DOID:0090133,complex cortical dysplasia with other brain malformations,NA,NA,HGNC:6325,KIF5C,IEA,FBrf0241599
FBgn0001308,Khc,NA,exacerbates,DOID:0060213,frontotemporal dementia and/or amyotrophic lateral sclerosis,FBal0029880,Khc[8],NA,NA,modeled by FLYBASE:Zzzz\poly-GR[PO-36.UAS]; FB:FBal0300894,FBrf0248655
FBgn0001308,Khc,NA,exacerbates,DOID:0060213,frontotemporal dementia and/or amyotrophic lateral sclerosis,FBal0101625,Khc[27],NA,NA,modeled by FLYBASE:Zzzz\poly-GR[PO-36.UAS]; FB:FBal0300894,FBrf0248655
FBgn0001308,Khc,NA,model of,DOID:2476,hereditary spastic paraplegia,FBal0281726,Khc[N262S.UAS],NA,NA,CEA,FBrf0220146
FBgn0001308,Khc,NA,model of,DOID:0110763,hereditary spastic paraplegia,NA,NA,HGNC:6323,KIF5A,IEA,FBrf0241599
FBgn0001308,Khc,NA,model of,DOID:231,motor neuron disease,FBal0029878,Khc[6],NA,NA,CEA,FBrf0090620
FBgn0001308,Khc,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0029881,Khc[9],NA,NA,"modeled by FLYBASE:Hsap\ATXN3[Q77.UAS.Tag:HA,Tag:NES(HIV-1-Rev)]; FB:FBal0156379",FBrf0167960
FBgn0001308,Khc,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0029881,Khc[9],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0167960
FBgn0001308,Khc,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0029881,Khc[9],NA,NA,modeled by FLYBASE:Hsap\HTT[Q93.ex1.UAS]; FB:FBal0127292,FBrf0167960
FBgn0001308,Khc,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0029881,Khc[9],NA,NA,modeled by FLYBASE:Zzzz\CAG[127Q.UAS.Tag:HA]; FB:FBal0104696,FBrf0167960
FBgn0001308,Khc,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0029881,Khc[9],NA,NA,modeled by FLYBASE:htt[dsRNA.UAS]; FB:FBal0155191,FBrf0167960
FBgn0001308,Khc,NA,model of,DOID:1289,neurodegenerative disease,FBal0029878,Khc[6],NA,NA,CEA,FBrf0219395
FBgn0001308,Khc,NA,model of,DOID:1289,neurodegenerative disease,FBal0260817,Khc[22],NA,NA,CEA,FBrf0219395
FBgn0001308,Khc,NA,model of,DOID:1289,neurodegenerative disease,FBal0278203,Khc[74],NA,NA,CEA,FBrf0219395
FBgn0001308,Khc,NA,model of,DOID:1289,neurodegenerative disease,FBal0263423,Khc[HMS01519],NA,NA,CEA,FBrf0230587
FBgn0001308,Khc,NA,model of,DOID:12377,spinal muscular atrophy,FBal0029880,Khc[8],NA,NA,CEA,FBrf0222675
FBgn0001313,kl-2,NA,model of,DOID:0112163,spermatogenic failure,NA,NA,HGNC:2948,DNAH2,IEA,FBrf0241599
FBgn0001316,klar,NA,model of,DOID:11726,Emery-Dreifuss muscular dystrophy,FBal0277658,klar[Delta1-18],NA,NA,CEA,FBrf0228515
FBgn0001321,knk,NA,model of,DOID:0111908,thrombophilia due to thrombomodulin defect,NA,NA,HGNC:11784,THBD,IEA,FBrf0241599
FBgn0001324,kto,NA,model of,DOID:14711,FG syndrome,NA,NA,HGNC:11957,MED12,IEA,FBrf0241599
FBgn0001324,kto,NA,ameliorates,DOID:12858,Huntington's disease,FBal0257726,kto[HMS01062],NA,NA,modeled by FLYBASE:Hsap\HTT[Q128.UAS]; FB:FBal0156385,FBrf0248853
FBgn0001324,kto,NA,model of,DOID:0060289,Ohdo syndrome,NA,NA,HGNC:11957,MED12,IEA,FBrf0241599
FBgn0001324,kto,NA,exacerbates,DOID:162,cancer,FBal0257726,kto[HMS01062],NA,NA,modeled by FLYBASE:Rbf[HMS03004]; FB:FBal0266576,FBrf0248245
FBgn0001324,kto,NA,model of,DOID:9970,obesity,FBal0257726,kto[HMS01062],NA,NA,CEA,FBrf0225552
FBgn0001324,kto,NA,model of,DOID:0080985,syndromic X-linked intellectual disability,NA,NA,HGNC:11957,MED12,IEA,FBrf0241599
FBgn0001325,Kr,NA,ameliorates,DOID:9119,acute myeloid leukemia,FBal0005791,Kr[2],NA,NA,modeled by FLYBASE:Hsap\RUNX1::Hsap\RUNX1T1[UAS.cSa]; FB:FBal0276915,FBrf0212361
FBgn0001404,egh,NA,ameliorates,DOID:0112050,non-syndromic X-linked intellectual disability,FBal0057544,egh[62d18],NA,NA,"modeled by FLYBASE:Acsl[05847]; FB:FBal0008097, FLYBASE:Acsl[KO]; FB:FBal0247206",FBrf0233897
FBgn0001491,l(1)10Bb,NA,exacerbates,DOID:162,cancer,FBal0257156,l(1)10Bb[HMS00255],NA,NA,modeled by FLYBASE:Rbf[HMS03004]; FB:FBal0266576,FBrf0248245
FBgn0001565,Hlc,NA,ameliorates,DOID:3070,high grade glioma,FBal0207296,Ddx56[GD9183],NA,NA,"modeled by FLYBASE:Egfr[Act.cUa.UAS]; FB:FBal0219093, FLYBASE:Pi3K92E[CAAX.UAS]; FB:FBal0156077",FBrf0252542
FBgn0001565,Hlc,NA,ameliorates,DOID:3070,high grade glioma,FBal0263334,Ddx56[HMS01424],NA,NA,"modeled by FLYBASE:Egfr[Act.cUa.UAS]; FB:FBal0219093, FLYBASE:Pi3K92E[CAAX.UAS]; FB:FBal0156077",FBrf0252542
FBgn0001624,dlg1,NA,exacerbates,DOID:10652,Alzheimer's disease,FBal0209360,dlg1[GD4689],NA,NA,modeled by FLYBASE:Hsap\MAPT[V337M.UAS]; FB:FBal0126525,FBrf0212981
FBgn0001624,dlg1,NA,exacerbates,DOID:0080348,Alzheimer's disease,FBal0266603,dlg1[JF02287],NA,NA,modeled by FLYBASE:Appl[KK102543]; FB:FBal0231851,FBrf0245314
FBgn0001624,dlg1,NA,exacerbates,DOID:0050204,Epstein-Barr virus hepatitis,FBal0098132,dlg1[G0276],NA,NA,modeled by FLYBASE:EBV\BZLF1[GMR.PA]; FB:FBal0190744,FBrf0218446
FBgn0001624,dlg1,NA,model of,DOID:0060072,benign neoplasm,FBal0240608,dlg1[A40.2],NA,NA,CEA,FBrf0239133
FBgn0001624,dlg1,NA,model of,DOID:1319,brain cancer,FBal0209360,dlg1[GD4689],NA,NA,CEA with FLYBASE:Ras85D[V12.cUa.UAS]; FB:FBal0276789,FBrf0251813
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0002683,dlg1[14],NA,NA,CEA with FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587,FBrf0168030
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0002683,dlg1[14],NA,NA,CEA,FBrf0213219
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0209360,dlg1[GD4689],NA,NA,CEA with FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587,FBrf0216281
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0209360,dlg1[GD4689],NA,NA,CEA,FBrf0224358
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0209360,dlg1[GD4689],NA,NA,is exacerbated by FLYBASE:egr[KK103432]; FB:FBal0232323,FBrf0224358
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0240608,dlg1[A40.2],NA,NA,CEA,FBrf0224358
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0240608,dlg1[A40.2],NA,NA,is ameliorated by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587,FBrf0224358
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0240608,dlg1[A40.2],NA,NA,is ameliorated by FLYBASE:Tl[UASp.Venus]; FB:FBal0243765,FBrf0224358
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0240608,dlg1[A40.2],NA,NA,is ameliorated by FLYBASE:egr[UAS.Venus]; FB:FBal0325733,FBrf0224358
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0240608,dlg1[A40.2],NA,NA,is exacerbated by FLYBASE:Myd88[VDRC.cUa]; FB:FBal0325560,FBrf0224358
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0240608,dlg1[A40.2],NA,NA,is exacerbated by FLYBASE:Pvr[KK101575]; FB:FBal0231361,FBrf0224358
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0240608,dlg1[A40.2],NA,NA,is exacerbated by FLYBASE:egr[KK103432]; FB:FBal0232323,FBrf0224358
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0240608,dlg1[A40.2],NA,NA,is exacerbated by FLYBASE:grim[UAS.cUa]; FB:FBal0249395,FBrf0224358
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0240608,dlg1[A40.2],NA,NA,is exacerbated by FLYBASE:spz[KK112908]; FB:FBal0238478,FBrf0224358
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0002671,dlg1[2],NA,NA,CEA with FLYBASE:dlg1[A40.2]; FB:FBal0240608,FBrf0227898
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0240608,dlg1[A40.2],NA,NA,CEA with FLYBASE:dlg1[2]; FB:FBal0002671,FBrf0227898
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0263167,dlg1[HMS00172],NA,NA,CEA,FBrf0227898
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0279068,dlg1[HMS01954],NA,NA,CEA,FBrf0227898
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0279068,dlg1[HMS01954],NA,NA,is NOT ameliorated by FLYBASE:Cat[UAS.cAa]; FB:FBal0212304,FBrf0227898
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0279068,dlg1[HMS01954],NA,NA,is ameliorated by FLYBASE:brm[K804R.UAS.Tag:HA]; FB:FBal0086705,FBrf0227898
FBgn0001624,dlg1,NA,model of,DOID:162,cancer,FBal0279068,dlg1[HMS01954],NA,NA,is ameliorated by FLYBASE:bsk[K53R.UAS]; FB:FBal0119311,FBrf0227898
