ontology,ID,Description,GeneRatio,foreground_nominator,foreground_denominator,BgRatio,background_nominator,background_denominator,pvalue,p.adjust,qvalue,geneID,Count,fc,l2fc,log10_padjust
bp,GO:1902669,positive regulation of axon guidance,3/1637,3,1637,12/6356,12,6356,0.6325519102795705,0.8296966437793554,0.6403387697915193,Rac1/Rheb/mmy,3,0.9706780696395846,-0.04293519712563439,0.08108066667744096
bp,GO:1905820,positive regulation of chromosome separation,3/1637,3,1637,12/6356,12,6356,0.6325519102795705,0.8296966437793554,0.6403387697915193,sgg/Cdc27/Lis-1,3,0.9706780696395846,-0.04293519712563439,0.08108066667744096
bp,GO:0001655,urogenital system development,13/1637,13,1637,53/6356,53,6356,0.6331027658912294,0.8299375005302658,0.6405246569066839,EcR/hth/Ras85D/svp/ct/zfh1/htl/wal/Rho1/SPARC/kuz/scrib/da,13,0.9523633890803471,-0.07041593354774144,0.08095461147552482
bp,GO:0072001,renal system development,13/1637,13,1637,53/6356,53,6356,0.6331027658912294,0.8299375005302658,0.6405246569066839,EcR/hth/Ras85D/svp/ct/zfh1/htl/wal/Rho1/SPARC/kuz/scrib/da,13,0.9523633890803471,-0.07041593354774144,0.08095461147552482
bp,GO:0018022,peptidyl-lysine methylation,12/1637,12,1637,49/6356,49,6356,0.6344507860839981,0.831222479159325,0.641516370734514,ash2/Su(var)205/PR-Set7/HDAC1/Sbf/Mnn1/Dpy-30L1/Rtf1/Hcf/G9a/vig2/Yeti,12,0.9508683131163278,-0.07268254051968635,0.08028272045226925
bp,GO:1901606,alpha-amino acid catabolic process,12/1637,12,1637,49/6356,49,6356,0.6344507860839981,0.831222479159325,0.641516370734514,Gdh/Got2/Gs2/Ahcy/Oat/CG17896/Shmt/CG1440/CG15093/AhcyL1/CG7430/CG5044,12,0.9508683131163278,-0.07268254051968635,0.08028272045226925
bp,GO:0006665,sphingolipid metabolic process,11/1637,11,1637,45/6356,45,6356,0.6361431984000645,0.833198277823324,0.6430412418971811,Sap-r/ifc/cert/TMS1/Hacd1/Pex3/Cerk/ELOVL/schlank/CG31523/CG33110,11,0.949107445869816,-0.07535667481801192,0.07925163638703804
bp,GO:0007006,mitochondrial membrane organization,9/1637,9,1637,37/6356,37,6356,0.6409513810002727,0.8385239485155521,0.647151459101197,sesB/Chchd3/Mitofilin/Taz/Tim8/Tom7/mge/Mics1/Miro,9,0.9444435272168931,-0.08246356131227188,0.07648452928970363
bp,GO:0007427,"epithelial cell migration, open tracheal system",9/1637,9,1637,37/6356,37,6356,0.6409513810002727,0.8385239485155521,0.647151459101197,awd/csw/Raf/Ras85D/shi/drk/Akt1/Stam/sgl,9,0.9444435272168931,-0.08246356131227188,0.07648452928970363
bp,GO:0048645,animal organ formation,9/1637,9,1637,37/6356,37,6356,0.6409513810002727,0.8385239485155521,0.647151459101197,arm/exd/hth/l(2)gl/fra/nuf/Rab11/CtBP/Nedd4,9,0.9444435272168931,-0.08246356131227188,0.07648452928970363
bp,GO:1901657,glycosyl compound metabolic process,9/1637,9,1637,37/6356,37,6356,0.6409513810002727,0.8385239485155521,0.647151459101197,Ahcy/l(2)k01209/Pgm2a/CG16758/AhcyL1/Prps/AdenoK/CG2246/CG32549,9,0.9444435272168931,-0.08246356131227188,0.07648452928970363
bp,GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",8/1637,8,1637,33/6356,33,6356,0.6443646133971654,0.8424616710586187,0.6501904932203685,RpS14a/RpS14a/RpS21/CG11030/RpS16/Tsr1/mRpS11/RpS8,8,0.9412635826808093,-0.08732931648408776,0.0744498488262388
bp,GO:0001508,action potential,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,sesB/Pink1,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0001710,mesodermal cell fate commitment,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Ras85D/htl,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0005981,regulation of glycogen catabolic process,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,GlyP/Atg1,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0006207,'de novo' pyrimidine nucleobase biosynthetic process,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Adk1/Dak1,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0006379,mRNA cleavage,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,RpII15/Cpsf6,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0006544,glycine metabolic process,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Shmt/CG7430,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0006767,water-soluble vitamin metabolic process,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,CG2846/Shmt,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0006896,Golgi to vacuole transport,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,g/AP-1gamma,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0006984,ER-nucleus signaling pathway,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,schlank/SREBP,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,if/mys,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0007414,axonal defasciculation,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,if/RhoGAPp190,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0007436,larval salivary gland morphogenesis,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,gammaCOP/deltaCOP,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0009147,pyrimidine nucleoside triphosphate metabolic process,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,awd/Ack,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0009226,nucleotide-sugar biosynthetic process,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,mmy/Mpi,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0009651,response to salt stress,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Mnn1/kcc,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0015908,fatty acid transport,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Pmp70/fabp,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0019433,triglyceride catabolic process,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Akt1/foxo,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0030730,sequestering of triglyceride,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Acsl/SNF4Agamma,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0034982,mitochondrial protein processing,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,CG6512/UQCR-C1,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0035041,sperm DNA decondensation,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,dhd/Nap1,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0035079,polytene chromosome puffing,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Parp/Sec13,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0040015,negative regulation of multicellular organism growth,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Pten/foxo,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0043471,regulation of cellular carbohydrate catabolic process,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,GlyP/Atg1,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0044331,cell-cell adhesion mediated by cadherin,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Flo1/Cals,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0045819,positive regulation of glycogen catabolic process,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,GlyP/Atg1,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0048333,mesodermal cell differentiation,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Ras85D/htl,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0048680,positive regulation of axon regeneration,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Akt1/atl,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0048841,regulation of axon extension involved in axon guidance,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Lar/Liprin-alpha,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0060142,regulation of syncytium formation by plasma membrane fusion,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Rho1/Rok,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0060402,calcium ion transport into cytosol,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Itpr/Cnx99A,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0061059,positive regulation of peptidoglycan recognition protein signaling pathway,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Parp/akirin,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0065001,specification of axis polarity,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Rab35/wkd,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0070071,proton-transporting two-sector ATPase complex assembly,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,ATP6AP2/VhaAC45,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0070572,positive regulation of neuron projection regeneration,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Akt1/atl,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0072698,protein localization to microtubule cytoskeleton,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Eb1/pigs,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0090308,regulation of DNA methylation-dependent heterochromatin formation,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Su(var)205/Su(var)3-3,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:1900182,positive regulation of protein localization to nucleus,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Lam/Parp,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:1901739,regulation of myoblast fusion,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Rho1/Rok,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:1903169,regulation of calcium ion transmembrane transport,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,porin/SERCA,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:1903510,mucopolysaccharide metabolic process,2/1637,2,1637,8/6356,8,6356,0.6516030977922413,0.8424616710586187,0.6501904932203685,Sulf1/sgl,2,0.9706780696395846,-0.04293519712563439,0.0744498488262388
bp,GO:0046822,regulation of nucleocytoplasmic transport,6/1637,6,1637,25/6356,25,6356,0.6545552520893798,0.8457946653642072,0.6527628134645977,Pka-C1/swm/sbr/sgg/Fs(2)Ket/rdx,6,0.9318509468540014,-0.10182888617920262,0.07273505838301068
bp,GO:2000736,regulation of stem cell differentiation,6/1637,6,1637,25/6356,25,6356,0.6545552520893798,0.8457946653642072,0.6527628134645977,bru1/lqf/Pdcd4/asrij/Tctp/Cka,6,0.9318509468540014,-0.10182888617920262,0.07273505838301068
bp,GO:0031507,heterochromatin formation,16/1637,16,1637,66/6356,66,6356,0.657199134494838,0.8484833156003051,0.6548378453422009,pho/Lam/mle/Scm/Su(var)205/hop/Psc/LamC/HDAC1/Bin1/Dp1/Fmr1/Usp7/phol/XNP/Su(var)3-3,16,0.9412635826808093,-0.08732931648408776,0.07135669313883604
bp,GO:0035222,wing disc pattern formation,16/1637,16,1637,66/6356,66,6356,0.657199134494838,0.8484833156003051,0.6548378453422009,AnxB9/mts/nmd/fng/nmo/nuf/Rab7/14-3-3epsilon/Mpcp2/CG8405/CG11399/Sulf1/capt/cic/Slh/sno,16,0.9412635826808093,-0.08732931648408776,0.07135669313883604
bp,GO:0098656,anion transmembrane transport,16/1637,16,1637,66/6356,66,6356,0.657199134494838,0.8484833156003051,0.6548378453422009,sesB/porin/Mpcp2/Eaat2/Eaat1/aralar1/Mpcp1/Ncc69/ClC-c/CD98hc/CG9399/Mpc1/CG1907/NKCC/GC1/NaPi-III,16,0.9412635826808093,-0.08732931648408776,0.07135669313883604
bp,GO:0006575,cellular modified amino acid metabolic process,14/1637,14,1637,58/6356,58,6356,0.6603486234620283,0.8519306154656254,0.6574983837105456,Argk/Ahcy/TMS1/eEF1gamma/Shmt/GstT4/GstT3/CG15111/AhcyL1/Gclc/Gclm/GstT1/se/whd,14,0.9372064120658057,-0.09356127019560259,0.06959577442046215
bp,GO:0009112,nucleobase metabolic process,5/1637,5,1637,21/6356,21,6356,0.6623851901724505,0.8519306154656254,0.6574983837105456,Gart/Adk1/CG17896/Dak1/Shmt,5,0.924455304418652,-0.11332452501703234,0.06959577442046215
bp,GO:0010952,positive regulation of peptidase activity,5/1637,5,1637,21/6356,21,6356,0.6623851901724505,0.8519306154656254,0.6574983837105456,REG/eIF3m/ScsbetaA/7B2/Cul3,5,0.924455304418652,-0.11332452501703234,0.06959577442046215
bp,GO:0051480,regulation of cytosolic calcium ion concentration,5/1637,5,1637,21/6356,21,6356,0.6623851901724505,0.8519306154656254,0.6574983837105456,sesB/Itpr/Cnx99A/PMCA/fwe,5,0.924455304418652,-0.11332452501703234,0.06959577442046215
bp,GO:0006874,cellular calcium ion homeostasis,12/1637,12,1637,50/6356,50,6356,0.6647629577087129,0.8519306154656254,0.6574983837105456,sesB/Itpr/Cnx99A/MICU1/CG10470/SPoCk/EMRE/PMCA/CG42542/fwe/SERCA/zyd,12,0.9318509468540014,-0.10182888617920262,0.06959577442046215
bp,GO:0048546,digestive tract morphogenesis,12/1637,12,1637,50/6356,50,6356,0.6647629577087129,0.8519306154656254,0.6574983837105456,bsk/EcR/Lam/svp/ct/hop/Rac1/wal/Rho1/SPARC/Fmr1/Gp93,12,0.9318509468540014,-0.10182888617920262,0.06959577442046215
bp,GO:0051254,positive regulation of RNA metabolic process,79/1637,79,1637,318/6356,318,6356,0.6699452100664232,0.8519306154656254,0.6574983837105456,arm/brm/E(bx)/EcR/exd/His2Av/Hrb98DE/Hsf/hth/Jra/mle/opa/pum/Su(var)205/Hrb87F/me31B/fs(1)h/Hrb27C/Pabp2/TfIIFalpha/hep/Mef2/Snr1/twin/Mtor/Deaf1/fry/Nurf-38/Pdp1/Rga/Max/CtBP/Xbp1/Sin3A/cyc/Sec13/CycT/scf/Sbf/Tip60/Rpt4/Spt6/SoxN/Daxx/d4/Not3/tou/Rcd1/maf-S/Rtf1/CG12099/PAN3/Pop2/Wbp2/MED19/barc/foxo/Ythdf/Hcf/Spt5/Ndf/mask/Rbfox1/Mrtf/akirin/CG34401/Not1/htk/e(y)3/mnb/Su(var)3-3/SREBP/nsl1/mbf1/Rcd5/sno/da/Ge-1/Camta,79,0.9645731761198388,-0.052037404232886726,0.06959577442046215
bp,GO:0007088,regulation of mitotic nuclear division,10/1637,10,1637,42/6356,42,6356,0.6710563701942054,0.8519306154656254,0.6574983837105456,sgg/Cdc27/Mtor/Lis-1/14-3-3epsilon/BuGZ/ago/endos/fzr/slmb,10,0.924455304418652,-0.11332452501703234,0.06959577442046215
bp,GO:0044743,protein transmembrane import into intracellular organelle,10/1637,10,1637,42/6356,42,6356,0.6710563701942054,0.8519306154656254,0.6574983837105456,Hsc70-5/Hsp60A/Tom40/CG8206/Tom7/mge/CG7394/Tom20/Tim17b/Tim23,10,0.924455304418652,-0.11332452501703234,0.06959577442046215
bp,GO:0070192,chromosome organization involved in meiotic cell cycle,10/1637,10,1637,42/6356,42,6356,0.6710563701942054,0.8519306154656254,0.6574983837105456,spir/Cul1/SkpA/baf/pds5/vtd/Src64B/Yeti/slmb/SRPK,10,0.924455304418652,-0.11332452501703234,0.06959577442046215
bp,GO:0031445,regulation of heterochromatin formation,4/1637,4,1637,17/6356,17,6356,0.6734210718735304,0.8519306154656254,0.6574983837105456,mle/Su(var)205/hop/Su(var)3-3,4,0.9135793596607855,-0.13039803837597375,0.06959577442046215
bp,GO:0032881,regulation of polysaccharide metabolic process,4/1637,4,1637,17/6356,17,6356,0.6734210718735304,0.8519306154656254,0.6574983837105456,GlyP/Rack1/Gbs-70E/Atg1,4,0.9135793596607855,-0.13039803837597375,0.06959577442046215
bp,GO:0042023,DNA endoreduplication,4/1637,4,1637,17/6356,17,6356,0.6734210718735304,0.8519306154656254,0.6574983837105456,SkpA/spidey/Ntan1/ago,4,0.9135793596607855,-0.13039803837597375,0.06959577442046215
bp,GO:0048332,mesoderm morphogenesis,4/1637,4,1637,17/6356,17,6356,0.6734210718735304,0.8519306154656254,0.6574983837105456,Ras85D/gol/htl/sgl,4,0.9135793596607855,-0.13039803837597375,0.06959577442046215
bp,GO:0051924,regulation of calcium ion transport,4/1637,4,1637,17/6356,17,6356,0.6734210718735304,0.8519306154656254,0.6574983837105456,porin/Cnx99A/Usp2/SERCA,4,0.9135793596607855,-0.13039803837597375,0.06959577442046215
bp,GO:0070873,regulation of glycogen metabolic process,4/1637,4,1637,17/6356,17,6356,0.6734210718735304,0.8519306154656254,0.6574983837105456,GlyP/Rack1/Gbs-70E/Atg1,4,0.9135793596607855,-0.13039803837597375,0.06959577442046215
bp,GO:0072523,purine-containing compound catabolic process,4/1637,4,1637,17/6356,17,6356,0.6734210718735304,0.8519306154656254,0.6574983837105456,Ahcy/HINT1/AhcyL1/Aps,4,0.9135793596607855,-0.13039803837597375,0.06959577442046215
bp,GO:0120261,regulation of heterochromatin organization,4/1637,4,1637,17/6356,17,6356,0.6734210718735304,0.8519306154656254,0.6574983837105456,mle/Su(var)205/hop/Su(var)3-3,4,0.9135793596607855,-0.13039803837597375,0.06959577442046215
bp,GO:0034754,cellular hormone metabolic process,7/1637,7,1637,30/6356,30,6356,0.6866939998781652,0.8519306154656254,0.6574983837105456,woc/scu/Npc1a/Marf/Npc2a/Fdx2/eIF4EHP,7,0.9059661983302788,-0.14247087067654904,0.06959577442046215
bp,GO:0048066,developmental pigmentation,14/1637,14,1637,59/6356,59,6356,0.6874395060455898,0.8519306154656254,0.6574983837105456,cl/g/lt/rb/Cnx99A/Mkk4/Pink1/PAPLA1/EMC3/Sar1/fdl/se/Sec23/Sec24CD,14,0.9213215576240124,-0.11822332442987175,0.06959577442046215
bp,GO:0022613,ribonucleoprotein complex biogenesis,65/1637,65,1637,264/6356,264,6356,0.6893936409768886,0.8519306154656254,0.6574983837105456,RpLP0/bru1/RpS5a/sta/su(w[a])/RpS14a/RpS14a/me31B/eIF2beta/RpL7/RpS19a/RpL7A/RpS21/RpL14/Ran/emb/RpL3/SmD3/RpL10/Ip259/nop5/RpL23A/Non1/hfp/RpL35/CG3198/Rbm13/RpS28b/Rrp47/eIF5/CG11030/CG4364/CG6686/CG9253/CG13185/RpS15/RpS16/eIF1/RpL10Ab/CG7564/RpL26/Tsr1/eIF3a/RpL35A/RpL34b/RpL24-like/RpS5b/mRpS11/RpS27/RpL34a/CG1646/RpS8/RpS7/RpL6/RpL38/Rheb/RpL5/pix/Nop60B/SNRPG/bru2/eIF4H1/l(3)72Ab/eIF2gamma/bru3,65,0.9559708261601969,-0.06496150345563337,0.06959577442046215
bp,GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",3/1637,3,1637,13/6356,13,6356,0.6899889194322968,0.8519306154656254,0.6574983837105456,RpL7/RpL35/CG4364,3,0.8960105258211551,-0.15841241454557015,0.06959577442046215
bp,GO:0007064,mitotic sister chromatid cohesion,3/1637,3,1637,13/6356,13,6356,0.6899889194322968,0.8519306154656254,0.6574983837105456,SMC1/pds5/vtd,3,0.8960105258211551,-0.15841241454557015,0.06959577442046215
bp,GO:0009065,glutamine family amino acid catabolic process,3/1637,3,1637,13/6356,13,6356,0.6899889194322968,0.8519306154656254,0.6574983837105456,Gdh/Gs2/Oat,3,0.8960105258211551,-0.15841241454557015,0.06959577442046215
bp,GO:0009067,aspartate family amino acid biosynthetic process,3/1637,3,1637,13/6356,13,6356,0.6899889194322968,0.8519306154656254,0.6574983837105456,Got1/Adi1/AsnS,3,0.8960105258211551,-0.15841241454557015,0.06959577442046215
