ontology,GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment
BP,GO:0060337,type I interferon signaling pathway,54,1,0.13,0.12163,1,0.4773580169100692,7.69
BP,GO:1903053,regulation of extracellular matrix organ...,54,1,0.13,0.12163,1,0.4773580169100692,7.69
BP,GO:1903202,negative regulation of oxidative stress-...,54,1,0.13,0.12163,1,0.4773580169100692,7.69
BP,GO:2000300,regulation of synaptic vesicle exocytosi...,54,1,0.13,0.12163,1,0.4773580169100692,7.69
BP,GO:0042129,regulation of T cell proliferation,253,2,0.61,0.12296,1,0.4814676073619632,3.28
BP,GO:0050803,regulation of synapse structure or activ...,253,2,0.61,0.12296,1,0.4814676073619632,3.28
BP,GO:2001234,negative regulation of apoptotic signali...,253,2,0.61,0.12296,1,0.4814676073619632,3.28
BP,GO:0031667,response to nutrient levels,511,3,1.22,0.12346,1,0.4823416030534351,2.46
BP,GO:0010874,regulation of cholesterol efflux,55,1,0.13,0.12374,1,0.4823416030534351,7.69
BP,GO:0061647,histone H3-K9 modification,55,1,0.13,0.12374,1,0.4823416030534351,7.69
BP,GO:0090279,regulation of calcium ion import,55,1,0.13,0.12374,1,0.4823416030534351,7.69
BP,GO:2000179,positive regulation of neural precursor ...,55,1,0.13,0.12374,1,0.4823416030534351,7.69
BP,GO:0002573,myeloid leukocyte differentiation,254,2,0.61,0.12375,1,0.4823416030534351,3.28
BP,GO:0001649,osteoblast differentiation,255,2,0.61,0.12455,1,0.48435057121096725,3.28
BP,GO:0006813,potassium ion transport,255,2,0.61,0.12455,1,0.48435057121096725,3.28
BP,GO:0044843,cell cycle G1/S phase transition,255,2,0.61,0.12455,1,0.48435057121096725,3.28
BP,GO:0042733,embryonic digit morphogenesis,56,1,0.13,0.12585,1,0.48644216502649507,7.69
BP,GO:0043113,receptor clustering,56,1,0.13,0.12585,1,0.48644216502649507,7.69
BP,GO:0045814,"negative regulation of gene expression, ...",56,1,0.13,0.12585,1,0.48644216502649507,7.69
BP,GO:0051784,negative regulation of nuclear division,56,1,0.13,0.12585,1,0.48644216502649507,7.69
BP,GO:0060986,endocrine hormone secretion,56,1,0.13,0.12585,1,0.48644216502649507,7.69
BP,GO:0071357,cellular response to type I interferon,56,1,0.13,0.12585,1,0.48644216502649507,7.69
BP,GO:0072698,protein localization to microtubule cyto...,56,1,0.13,0.12585,1,0.48644216502649507,7.69
BP,GO:0086002,cardiac muscle cell action potential inv...,56,1,0.13,0.12585,1,0.48644216502649507,7.69
BP,GO:0003015,heart process,258,2,0.62,0.12694,1,0.4895435347432024,3.23
BP,GO:0006814,sodium ion transport,258,2,0.62,0.12694,1,0.4895435347432024,3.23
BP,GO:0032271,regulation of protein polymerization,258,2,0.62,0.12694,1,0.4895435347432024,3.23
BP,GO:0001709,cell fate determination,57,1,0.14,0.12795,1,0.49158216704288943,7.14
BP,GO:0001754,eye photoreceptor cell differentiation,57,1,0.14,0.12795,1,0.49158216704288943,7.14
BP,GO:0030857,negative regulation of epithelial cell d...,57,1,0.14,0.12795,1,0.49158216704288943,7.14
BP,GO:0070839,metal ion export,57,1,0.14,0.12795,1,0.49158216704288943,7.14
BP,GO:0098900,regulation of action potential,57,1,0.14,0.12795,1,0.49158216704288943,7.14
BP,GO:0001568,blood vessel development,810,4,1.94,0.12836,1,0.49278658646616547,2.06
BP,GO:0006302,double-strand break repair,260,2,0.62,0.12854,1,0.4931068670172802,3.23
BP,GO:0006417,regulation of translation,523,3,1.25,0.12984,1,0.49699419161676645,2.4
BP,GO:0016925,protein sumoylation,58,1,0.14,0.13004,1,0.49699419161676645,7.14
BP,GO:0035904,aorta development,58,1,0.14,0.13004,1,0.49699419161676645,7.14
BP,GO:0045806,negative regulation of endocytosis,58,1,0.14,0.13004,1,0.49699419161676645,7.14
BP,GO:0060425,lung morphogenesis,58,1,0.14,0.13004,1,0.49699419161676645,7.14
BP,GO:0061448,connective tissue development,262,2,0.63,0.13015,1,0.49704255796559454,3.17
BP,GO:0051051,negative regulation of transport,524,3,1.26,0.13038,1,0.49754878923766815,2.38
BP,GO:2000145,regulation of cell motility,1125,5,2.7,0.13068,1,0.4983211949215832,1.85
BP,GO:0070647,protein modification by small protein co...,1128,5,2.7,0.13175,1,0.5001154781319496,1.85
BP,GO:0007405,neuroblast proliferation,59,1,0.14,0.13213,1,0.5001154781319496,7.14
BP,GO:0007566,embryo implantation,59,1,0.14,0.13213,1,0.5001154781319496,7.14
BP,GO:0010559,regulation of glycoprotein biosynthetic ...,59,1,0.14,0.13213,1,0.5001154781319496,7.14
BP,GO:0030166,proteoglycan biosynthetic process,59,1,0.14,0.13213,1,0.5001154781319496,7.14
BP,GO:0032210,regulation of telomere maintenance via t...,59,1,0.14,0.13213,1,0.5001154781319496,7.14
BP,GO:0035094,response to nicotine,59,1,0.14,0.13213,1,0.5001154781319496,7.14
BP,GO:0042461,photoreceptor cell development,59,1,0.14,0.13213,1,0.5001154781319496,7.14
BP,GO:0043388,positive regulation of DNA binding,59,1,0.14,0.13213,1,0.5001154781319496,7.14
BP,GO:0045010,actin nucleation,59,1,0.14,0.13213,1,0.5001154781319496,7.14
BP,GO:0031668,cellular response to extracellular stimu...,267,2,0.64,0.13419,1,0.5039171470588235,3.12
BP,GO:0001954,positive regulation of cell-matrix adhes...,60,1,0.14,0.13422,1,0.5039171470588235,7.14
BP,GO:0006695,cholesterol biosynthetic process,60,1,0.14,0.13422,1,0.5039171470588235,7.14
BP,GO:0009161,ribonucleoside monophosphate metabolic p...,60,1,0.14,0.13422,1,0.5039171470588235,7.14
BP,GO:0030071,regulation of mitotic metaphase/anaphase...,60,1,0.14,0.13422,1,0.5039171470588235,7.14
BP,GO:0045601,regulation of endothelial cell different...,60,1,0.14,0.13422,1,0.5039171470588235,7.14
BP,GO:0048010,vascular endothelial growth factor recep...,60,1,0.14,0.13422,1,0.5039171470588235,7.14
BP,GO:0051055,negative regulation of lipid biosyntheti...,60,1,0.14,0.13422,1,0.5039171470588235,7.14
BP,GO:1902653,secondary alcohol biosynthetic process,60,1,0.14,0.13422,1,0.5039171470588235,7.14
BP,GO:1903747,regulation of establishment of protein l...,60,1,0.14,0.13422,1,0.5039171470588235,7.14
BP,GO:2001244,positive regulation of intrinsic apoptot...,60,1,0.14,0.13422,1,0.5039171470588235,7.14
BP,GO:0070374,positive regulation of ERK1 and ERK2 cas...,268,2,0.64,0.13500,1,0.5061013215859032,3.12
BP,GO:0071824,protein-DNA complex subunit organization,268,2,0.64,0.13500,1,0.5061013215859032,3.12
BP,GO:0050865,regulation of cell activation,826,4,1.98,0.13512,1,0.5061795451210565,2.02
BP,GO:0001501,skeletal system development,533,3,1.28,0.13525,1,0.5062950879765395,2.34
BP,GO:0032886,regulation of microtubule-based process,269,2,0.64,0.13581,1,0.508018945054945,3.12
BP,GO:0030042,actin filament depolymerization,61,1,0.15,0.13630,1,0.5085113513513513,6.67
BP,GO:0043124,negative regulation of I-kappaB kinase/N...,61,1,0.15,0.13630,1,0.5085113513513513,6.67
BP,GO:0043551,regulation of phosphatidylinositol 3-kin...,61,1,0.15,0.13630,1,0.5085113513513513,6.67
BP,GO:0008015,blood circulation,535,3,1.28,0.13634,1,0.5085113513513513,2.34
BP,GO:0031334,positive regulation of protein-containin...,272,2,0.65,0.13825,1,0.5123402610587382,3.08
BP,GO:0001706,endoderm formation,62,1,0.15,0.13837,1,0.5123402610587382,6.67
BP,GO:0007091,metaphase/anaphase transition of mitotic...,62,1,0.15,0.13837,1,0.5123402610587382,6.67
BP,GO:0034340,response to type I interferon,62,1,0.15,0.13837,1,0.5123402610587382,6.67
BP,GO:0035305,negative regulation of dephosphorylation,62,1,0.15,0.13837,1,0.5123402610587382,6.67
BP,GO:0040014,regulation of multicellular organism gro...,62,1,0.15,0.13837,1,0.5123402610587382,6.67
BP,GO:0042743,hydrogen peroxide metabolic process,62,1,0.15,0.13837,1,0.5123402610587382,6.67
BP,GO:0061005,cell differentiation involved in kidney ...,62,1,0.15,0.13837,1,0.5123402610587382,6.67
BP,GO:2000059,negative regulation of ubiquitin-depende...,62,1,0.15,0.13837,1,0.5123402610587382,6.67
BP,GO:2000649,regulation of sodium ion transmembrane t...,62,1,0.15,0.13837,1,0.5123402610587382,6.67
BP,GO:0090257,regulation of muscle system process,273,2,0.65,0.13907,1,0.514559,3.08
BP,GO:0033002,muscle cell proliferation,274,2,0.66,0.13989,1,0.5172182041998551,3.03
BP,GO:0002762,negative regulation of myeloid leukocyte...,63,1,0.15,0.14045,1,0.5177889530685921,6.67
BP,GO:0048016,inositol phosphate-mediated signaling,63,1,0.15,0.14045,1,0.5177889530685921,6.67
BP,GO:1901799,negative regulation of proteasomal prote...,63,1,0.15,0.14045,1,0.5177889530685921,6.67
BP,GO:1905515,non-motile cilium assembly,63,1,0.15,0.14045,1,0.5177889530685921,6.67
BP,GO:0045926,negative regulation of growth,275,2,0.66,0.14070,1,0.5183363636363636,3.03
BP,GO:0032868,response to insulin,277,2,0.66,0.14234,1,0.5234935683453237,3.03
BP,GO:0030219,megakaryocyte differentiation,64,1,0.15,0.14251,1,0.5234935683453237,6.67
BP,GO:0060688,regulation of morphogenesis of a branchi...,64,1,0.15,0.14251,1,0.5234935683453237,6.67
BP,GO:1902099,regulation of metaphase/anaphase transit...,64,1,0.15,0.14251,1,0.5234935683453237,6.67
BP,GO:0051603,proteolysis involved in cellular protein...,845,4,2.02,0.14334,1,0.5261639396117901,1.98
BP,GO:0001944,vasculature development,846,4,2.03,0.14378,1,0.5265152781740371,1.97
BP,GO:0003018,vascular process in circulatory system,279,2,0.67,0.14399,1,0.5265152781740371,2.99
BP,GO:0000768,syncytium formation by plasma membrane f...,65,1,0.16,0.14457,1,0.5265152781740371,6.25
BP,GO:0006940,regulation of smooth muscle contraction,65,1,0.16,0.14457,1,0.5265152781740371,6.25
BP,GO:0010965,regulation of mitotic sister chromatid s...,65,1,0.16,0.14457,1,0.5265152781740371,6.25
BP,GO:0014009,glial cell proliferation,65,1,0.16,0.14457,1,0.5265152781740371,6.25
BP,GO:0030858,positive regulation of epithelial cell d...,65,1,0.16,0.14457,1,0.5265152781740371,6.25
BP,GO:0048645,animal organ formation,65,1,0.16,0.14457,1,0.5265152781740371,6.25
BP,GO:0140253,cell-cell fusion,65,1,0.16,0.14457,1,0.5265152781740371,6.25
BP,GO:1903018,regulation of glycoprotein metabolic pro...,65,1,0.16,0.14457,1,0.5265152781740371,6.25
BP,GO:1904645,response to amyloid-beta,65,1,0.16,0.14457,1,0.5265152781740371,6.25
BP,GO:0006898,receptor-mediated endocytosis,280,2,0.67,0.14481,1,0.5266380769230768,2.99
BP,GO:0042593,glucose homeostasis,280,2,0.67,0.14481,1,0.5266380769230768,2.99
BP,GO:0045321,leukocyte activation,1165,5,2.79,0.14521,1,0.5277169110320284,1.79
BP,GO:0033500,carbohydrate homeostasis,281,2,0.67,0.14564,1,0.5283647000705717,2.99
BP,GO:0042098,T cell proliferation,281,2,0.67,0.14564,1,0.5283647000705717,2.99
BP,GO:0040012,regulation of locomotion,1168,5,2.8,0.14633,1,0.5283647000705717,1.79
BP,GO:0006839,mitochondrial transport,282,2,0.68,0.14646,1,0.5283647000705717,2.94
BP,GO:0006879,cellular iron ion homeostasis,66,1,0.16,0.14663,1,0.5283647000705717,6.25
BP,GO:0007129,homologous chromosome pairing at meiosis,66,1,0.16,0.14663,1,0.5283647000705717,6.25
BP,GO:0022029,telencephalon cell migration,66,1,0.16,0.14663,1,0.5283647000705717,6.25
BP,GO:0043277,apoptotic cell clearance,66,1,0.16,0.14663,1,0.5283647000705717,6.25
BP,GO:0044784,metaphase/anaphase transition of cell cy...,66,1,0.16,0.14663,1,0.5283647000705717,6.25
BP,GO:0046888,negative regulation of hormone secretion,66,1,0.16,0.14663,1,0.5283647000705717,6.25
BP,GO:0099072,regulation of postsynaptic membrane neur...,66,1,0.16,0.14663,1,0.5283647000705717,6.25
BP,GO:2000242,negative regulation of reproductive proc...,66,1,0.16,0.14663,1,0.5283647000705717,6.25
BP,GO:0044271,cellular nitrogen compound biosynthetic ...,5141,16,12.32,0.14802,1,0.5305101886792453,1.3
BP,GO:0060548,negative regulation of cell death,1173,5,2.81,0.14820,1,0.5305101886792453,1.78
BP,GO:0006406,mRNA export from nucleus,67,1,0.16,0.14868,1,0.5305101886792453,6.25
BP,GO:0006611,protein export from nucleus,67,1,0.16,0.14868,1,0.5305101886792453,6.25
BP,GO:0006949,syncytium formation,67,1,0.16,0.14868,1,0.5305101886792453,6.25
BP,GO:0016126,sterol biosynthetic process,67,1,0.16,0.14868,1,0.5305101886792453,6.25
BP,GO:0016239,positive regulation of macroautophagy,67,1,0.16,0.14868,1,0.5305101886792453,6.25
BP,GO:0017156,calcium-ion regulated exocytosis,67,1,0.16,0.14868,1,0.5305101886792453,6.25
BP,GO:0043525,positive regulation of neuron apoptotic ...,67,1,0.16,0.14868,1,0.5305101886792453,6.25
BP,GO:0043954,cellular component maintenance,67,1,0.16,0.14868,1,0.5305101886792453,6.25
BP,GO:0051306,mitotic sister chromatid separation,67,1,0.16,0.14868,1,0.5305101886792453,6.25
BP,GO:0060113,inner ear receptor cell differentiation,67,1,0.16,0.14868,1,0.5305101886792453,6.25
BP,GO:0060998,regulation of dendritic spine developmen...,67,1,0.16,0.14868,1,0.5305101886792453,6.25
BP,GO:0071427,mRNA-containing ribonucleoprotein comple...,67,1,0.16,0.14868,1,0.5305101886792453,6.25
BP,GO:0007131,reciprocal meiotic recombination,68,1,0.16,0.15072,1,0.5351712934631432,6.25
BP,GO:0009880,embryonic pattern specification,68,1,0.16,0.15072,1,0.5351712934631432,6.25
BP,GO:0033619,membrane protein proteolysis,68,1,0.16,0.15072,1,0.5351712934631432,6.25
BP,GO:0045453,bone resorption,68,1,0.16,0.15072,1,0.5351712934631432,6.25
BP,GO:0061178,regulation of insulin secretion involved...,68,1,0.16,0.15072,1,0.5351712934631432,6.25
BP,GO:0140527,reciprocal homologous recombination,68,1,0.16,0.15072,1,0.5351712934631432,6.25
BP,GO:1904356,regulation of telomere maintenance via t...,68,1,0.16,0.15072,1,0.5351712934631432,6.25
BP,GO:0120031,plasma membrane bounded cell projection ...,562,3,1.35,0.15138,1,0.5371412647671995,2.22
BP,GO:0010517,regulation of phospholipase activity,69,1,0.17,0.15277,1,0.5398225743944636,5.88
BP,GO:0021885,forebrain cell migration,69,1,0.17,0.15277,1,0.5398225743944636,5.88
BP,GO:0030865,cortical cytoskeleton organization,69,1,0.17,0.15277,1,0.5398225743944636,5.88
BP,GO:0032608,interferon-beta production,69,1,0.17,0.15277,1,0.5398225743944636,5.88
BP,GO:0032648,regulation of interferon-beta production,69,1,0.17,0.15277,1,0.5398225743944636,5.88
BP,GO:0046324,regulation of glucose import,69,1,0.17,0.15277,1,0.5398225743944636,5.88
BP,GO:1903362,regulation of cellular protein catabolic...,290,2,0.69,0.15311,1,0.5406498340248962,2.9
BP,GO:0010817,regulation of hormone levels,566,3,1.36,0.15365,1,0.5421816862474085,2.21
BP,GO:0032103,positive regulation of response to exter...,568,3,1.36,0.15479,1,0.5436099037138927,2.21
BP,GO:0032922,circadian regulation of gene expression,70,1,0.17,0.15480,1,0.5436099037138927,5.88
BP,GO:0035825,homologous recombination,70,1,0.17,0.15480,1,0.5436099037138927,5.88
BP,GO:0051568,histone H3-K4 methylation,70,1,0.17,0.15480,1,0.5436099037138927,5.88
BP,GO:0060393,regulation of pathway-restricted SMAD pr...,70,1,0.17,0.15480,1,0.5436099037138927,5.88
BP,GO:1903409,reactive oxygen species biosynthetic pro...,70,1,0.17,0.15480,1,0.5436099037138927,5.88
BP,GO:1904888,cranial skeletal system development,70,1,0.17,0.15480,1,0.5436099037138927,5.88
BP,GO:0043270,positive regulation of ion transport,294,2,0.7,0.15645,1,0.5490265979381443,2.86
BP,GO:0010972,negative regulation of G2/M transition o...,71,1,0.17,0.15683,1,0.549227695473251,5.88
BP,GO:0019226,transmission of nerve impulse,71,1,0.17,0.15683,1,0.549227695473251,5.88
BP,GO:0051254,positive regulation of RNA metabolic pro...,1870,7,4.48,0.15683,1,0.549227695473251,1.56
BP,GO:0021700,developmental maturation,295,2,0.71,0.15729,1,0.5504610966415353,2.82
BP,GO:0070534,protein K63-linked ubiquitination,72,1,0.17,0.15886,1,0.5551989192886456,5.88
BP,GO:0030217,T cell differentiation,297,2,0.71,0.15897,1,0.5551989192886456,2.82
BP,GO:0050708,regulation of protein secretion,297,2,0.71,0.15897,1,0.5551989192886456,2.82
BP,GO:0031330,negative regulation of cellular cataboli...,298,2,0.71,0.15981,1,0.557751100478469,2.82
BP,GO:0030031,cell projection assembly,577,3,1.38,0.15996,1,0.5578932786885246,2.17
BP,GO:0007611,learning or memory,299,2,0.72,0.16065,1,0.5580525,2.78
BP,GO:0008344,adult locomotory behavior,73,1,0.17,0.16088,1,0.5580525,5.88
BP,GO:0033045,regulation of sister chromatid segregati...,73,1,0.17,0.16088,1,0.5580525,5.88
BP,GO:0045995,regulation of embryonic development,73,1,0.17,0.16088,1,0.5580525,5.88
BP,GO:0051310,metaphase plate congression,73,1,0.17,0.16088,1,0.5580525,5.88
BP,GO:0060389,pathway-restricted SMAD protein phosphor...,73,1,0.17,0.16088,1,0.5580525,5.88
BP,GO:1902750,negative regulation of cell cycle G2/M p...,73,1,0.17,0.16088,1,0.5580525,5.88
BP,GO:1905818,regulation of chromosome separation,73,1,0.17,0.16088,1,0.5580525,5.88
BP,GO:0007281,germ cell development,300,2,0.72,0.16149,1,0.5597881466395113,2.78
BP,GO:0008285,negative regulation of cell population p...,887,4,2.13,0.16221,1,0.5604901617250674,1.88
BP,GO:0003151,outflow tract morphogenesis,74,1,0.18,0.16290,1,0.5604901617250674,5.56
BP,GO:0006513,protein monoubiquitination,74,1,0.18,0.16290,1,0.5604901617250674,5.56
BP,GO:0006749,glutathione metabolic process,74,1,0.18,0.16290,1,0.5604901617250674,5.56
BP,GO:0030330,"DNA damage response, signal transduction...",74,1,0.18,0.16290,1,0.5604901617250674,5.56
BP,GO:0033627,cell adhesion mediated by integrin,74,1,0.18,0.16290,1,0.5604901617250674,5.56
BP,GO:0043550,regulation of lipid kinase activity,74,1,0.18,0.16290,1,0.5604901617250674,5.56
BP,GO:0046530,photoreceptor cell differentiation,74,1,0.18,0.16290,1,0.5604901617250674,5.56
BP,GO:0051145,smooth muscle cell differentiation,74,1,0.18,0.16290,1,0.5604901617250674,5.56
BP,GO:0070059,intrinsic apoptotic signaling pathway in...,74,1,0.18,0.16290,1,0.5604901617250674,5.56
BP,GO:0070936,protein K48-linked ubiquitination,74,1,0.18,0.16290,1,0.5604901617250674,5.56
BP,GO:0034645,cellular macromolecule biosynthetic proc...,5219,16,12.5,0.16311,1,0.5608347878787879,1.28
BP,GO:0043542,endothelial cell migration,303,2,0.73,0.16403,1,0.5636185598923285,2.74
BP,GO:0007004,telomere maintenance via telomerase,75,1,0.18,0.16491,1,0.564742092555332,5.56
BP,GO:0010812,negative regulation of cell-substrate ad...,75,1,0.18,0.16491,1,0.564742092555332,5.56
BP,GO:0032481,positive regulation of type I interferon...,75,1,0.18,0.16491,1,0.564742092555332,5.56
BP,GO:0046686,response to cadmium ion,75,1,0.18,0.16491,1,0.564742092555332,5.56
BP,GO:2000401,regulation of lymphocyte migration,75,1,0.18,0.16491,1,0.564742092555332,5.56
BP,GO:0034248,regulation of cellular amide metabolic p...,588,3,1.41,0.16635,1,0.5689542857142857,2.13
BP,GO:0006278,RNA-dependent DNA biosynthetic process,76,1,0.18,0.16692,1,0.5689542857142857,5.56
BP,GO:0048844,artery morphogenesis,76,1,0.18,0.16692,1,0.5689542857142857,5.56
BP,GO:0050709,negative regulation of protein secretion,76,1,0.18,0.16692,1,0.5689542857142857,5.56
BP,GO:0086003,cardiac muscle cell contraction,76,1,0.18,0.16692,1,0.5689542857142857,5.56
BP,GO:1903036,positive regulation of response to wound...,76,1,0.18,0.16692,1,0.5689542857142857,5.56
BP,GO:1905953,negative regulation of lipid localizatio...,76,1,0.18,0.16692,1,0.5689542857142857,5.56
BP,GO:0071375,cellular response to peptide hormone sti...,308,2,0.74,0.16826,1,0.5731391327551701,2.7
BP,GO:0045143,homologous chromosome segregation,77,1,0.18,0.16892,1,0.5738559680638722,5.56
BP,GO:0046902,regulation of mitochondrial membrane per...,77,1,0.18,0.16892,1,0.5738559680638722,5.56
BP,GO:0050810,regulation of steroid biosynthetic proce...,77,1,0.18,0.16892,1,0.5738559680638722,5.56
