ontology,GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment
BP,GO:0019216,regulation of lipid metabolic process,355,1,0.51,0.40253,1,1,1.96
BP,GO:0018209,peptidyl-serine modification,356,1,0.51,0.40340,1,1,1.96
BP,GO:0002699,positive regulation of immune effector p...,358,1,0.51,0.40515,1,1,1.96
BP,GO:0006936,muscle contraction,359,1,0.52,0.40602,1,1,1.92
BP,GO:0010506,regulation of autophagy,359,1,0.52,0.40602,1,1,1.92
BP,GO:0031348,negative regulation of defense response,360,1,0.52,0.40689,1,1,1.92
BP,GO:0006807,nitrogen compound metabolic process,11028,17,15.85,0.40786,1,1,1.07
BP,GO:0062197,cellular response to chemical stress,368,1,0.53,0.41379,1,1,1.89
BP,GO:0001933,negative regulation of protein phosphory...,369,1,0.53,0.41465,1,1,1.89
BP,GO:0002429,immune response-activating cell surface ...,369,1,0.53,0.41465,1,1,1.89
BP,GO:0002757,immune response-activating signal transd...,369,1,0.53,0.41465,1,1,1.89
BP,GO:0002703,regulation of leukocyte mediated immunit...,371,1,0.53,0.41636,1,1,1.89
BP,GO:0009895,negative regulation of catabolic process,371,1,0.53,0.41636,1,1,1.89
BP,GO:0048545,response to steroid hormone,372,1,0.53,0.41722,1,1,1.89
BP,GO:0043604,amide biosynthetic process,994,2,1.43,0.42175,1,1,1.4
BP,GO:0010639,negative regulation of organelle organiz...,381,1,0.55,0.42485,1,1,1.82
BP,GO:0046651,lymphocyte proliferation,381,1,0.55,0.42485,1,1,1.82
BP,GO:0009967,positive regulation of signal transducti...,1648,3,2.37,0.42615,1,1,1.27
BP,GO:0010467,gene expression,7688,12,11.05,0.42630,1,1,1.09
BP,GO:0032943,mononuclear cell proliferation,384,1,0.55,0.42737,1,1,1.82
BP,GO:0033993,response to lipid,1012,2,1.45,0.43084,1,1,1.38
BP,GO:0044237,cellular metabolic process,11830,18,17.01,0.43099,1,1,1.06
BP,GO:0009150,purine ribonucleotide metabolic process,391,1,0.56,0.43322,1,1,1.79
BP,GO:0043087,regulation of GTPase activity,391,1,0.56,0.43322,1,1,1.79
BP,GO:0031349,positive regulation of defense response,393,1,0.56,0.43488,1,1,1.79
BP,GO:0010038,response to metal ion,394,1,0.57,0.43571,1,1,1.75
BP,GO:0006518,peptide metabolic process,1028,2,1.48,0.43885,1,1,1.35
BP,GO:2001233,regulation of apoptotic signaling pathwa...,398,1,0.57,0.43901,1,1,1.75
BP,GO:0044282,small molecule catabolic process,401,1,0.58,0.44147,1,1,1.72
BP,GO:0045861,negative regulation of proteolysis,401,1,0.58,0.44147,1,1,1.72
BP,GO:0031589,cell-substrate adhesion,402,1,0.58,0.44229,1,1,1.72
BP,GO:0001654,eye development,405,1,0.58,0.44474,1,1,1.72
BP,GO:0032496,response to lipopolysaccharide,405,1,0.58,0.44474,1,1,1.72
BP,GO:0009259,ribonucleotide metabolic process,408,1,0.59,0.44717,1,1,1.69
BP,GO:0150063,visual system development,409,1,0.59,0.44798,1,1,1.69
BP,GO:0022412,cellular process involved in reproductio...,412,1,0.59,0.45041,1,1,1.69
BP,GO:0070661,leukocyte proliferation,414,1,0.6,0.45202,1,1,1.67
BP,GO:0042326,negative regulation of phosphorylation,415,1,0.6,0.45282,1,1,1.67
BP,GO:0006163,purine nucleotide metabolic process,418,1,0.6,0.45523,1,1,1.67
BP,GO:0019693,ribose phosphate metabolic process,419,1,0.6,0.45603,1,1,1.67
BP,GO:0048880,sensory system development,422,1,0.61,0.45842,1,1,1.64
BP,GO:0042742,defense response to bacterium,423,1,0.61,0.45921,1,1,1.64
BP,GO:1902903,regulation of supramolecular fiber organ...,423,1,0.61,0.45921,1,1,1.64
BP,GO:0051346,negative regulation of hydrolase activit...,425,1,0.61,0.46080,1,1,1.64
BP,GO:0045862,positive regulation of proteolysis,428,1,0.62,0.46317,1,1,1.61
BP,GO:0030163,protein catabolic process,1079,2,1.55,0.46403,1,1,1.29
BP,GO:0002237,response to molecule of bacterial origin,431,1,0.62,0.46553,1,1,1.61
BP,GO:0060537,muscle tissue development,432,1,0.62,0.46631,1,1,1.61
BP,GO:1902533,positive regulation of intracellular sig...,1086,2,1.56,0.46744,1,1,1.28
BP,GO:0072521,purine-containing compound metabolic pro...,439,1,0.63,0.47177,1,1,1.59
BP,GO:0001503,ossification,440,1,0.63,0.47255,1,1,1.59
BP,GO:0002768,immune response-regulating cell surface ...,444,1,0.64,0.47564,1,1,1.56
BP,GO:0042176,regulation of protein catabolic process,447,1,0.64,0.47795,1,1,1.56
BP,GO:0034655,nucleobase-containing compound catabolic...,455,1,0.65,0.48405,1,1,1.54
BP,GO:0016311,dephosphorylation,469,1,0.67,0.49457,1,1,1.49
BP,GO:0001558,regulation of cell growth,470,1,0.68,0.49531,1,1,1.47
BP,GO:0043254,regulation of protein-containing complex...,470,1,0.68,0.49531,1,1,1.47
BP,GO:0010608,posttranscriptional regulation of gene e...,1146,2,1.65,0.49616,1,1,1.21
BP,GO:0050863,regulation of T cell activation,475,1,0.68,0.49901,1,1,1.47
BP,GO:0042060,wound healing,480,1,0.69,0.50269,1,1,1.45
BP,GO:1901566,organonitrogen compound biosynthetic pro...,1854,3,2.67,0.50554,1,1,1.12
BP,GO:0048732,gland development,486,1,0.7,0.50706,1,1,1.43
BP,GO:0000280,nuclear division,487,1,0.7,0.50779,1,1,1.43
BP,GO:1903037,regulation of leukocyte cell-cell adhesi...,490,1,0.7,0.50996,1,1,1.43
BP,GO:0007600,sensory perception,1177,2,1.69,0.51064,1,1,1.18
BP,GO:0045936,negative regulation of phosphate metabol...,491,1,0.71,0.51068,1,1,1.41
BP,GO:0010563,negative regulation of phosphorus metabo...,492,1,0.71,0.51140,1,1,1.41
BP,GO:0031331,positive regulation of cellular cataboli...,492,1,0.71,0.51140,1,1,1.41
BP,GO:0006979,response to oxidative stress,493,1,0.71,0.51212,1,1,1.41
BP,GO:0044238,primary metabolic process,11576,17,16.64,0.52318,1,1,1.02
BP,GO:0031667,response to nutrient levels,511,1,0.73,0.52489,1,1,1.37
BP,GO:0009117,nucleotide metabolic process,514,1,0.74,0.52699,1,1,1.35
BP,GO:0002460,adaptive immune response based on somati...,515,1,0.74,0.52769,1,1,1.35
BP,GO:0006753,nucleoside phosphate metabolic process,522,1,0.75,0.53254,1,1,1.33
BP,GO:0007159,leukocyte cell-cell adhesion,526,1,0.76,0.53529,1,1,1.32
BP,GO:0006508,proteolysis,1949,3,2.8,0.54045,1,1,1.07
BP,GO:0051090,regulation of DNA-binding transcription ...,534,1,0.77,0.54074,1,1,1.3
BP,GO:0051241,negative regulation of multicellular org...,1251,2,1.8,0.54416,1,1,1.11
BP,GO:0043410,positive regulation of MAPK cascade,540,1,0.78,0.54479,1,1,1.28
BP,GO:0048285,organelle fission,540,1,0.78,0.54479,1,1,1.28
BP,GO:0044265,cellular macromolecule catabolic process,1253,2,1.8,0.54505,1,1,1.11
BP,GO:0016049,cell growth,541,1,0.78,0.54547,1,1,1.28
BP,GO:0071310,cellular response to organic substance,2669,4,3.84,0.54576,1,1,1.04
BP,GO:0009991,response to extracellular stimulus,549,1,0.79,0.55081,1,1,1.27
BP,GO:0032102,negative regulation of response to exter...,552,1,0.79,0.55279,1,1,1.27
BP,GO:0009896,positive regulation of catabolic process,563,1,0.81,0.56000,1,1,1.23
BP,GO:0007005,mitochondrion organization,565,1,0.81,0.56130,1,1,1.23
BP,GO:0032103,positive regulation of response to exter...,568,1,0.82,0.56325,1,1,1.22
BP,GO:1903827,regulation of cellular protein localizat...,573,1,0.82,0.56646,1,1,1.22
BP,GO:0006914,autophagy,574,1,0.83,0.56710,1,1,1.2
BP,GO:0061919,process utilizing autophagic mechanism,574,1,0.83,0.56710,1,1,1.2
BP,GO:0031400,negative regulation of protein modificat...,584,1,0.84,0.57346,1,1,1.19
BP,GO:0070201,regulation of establishment of protein l...,588,1,0.85,0.57598,1,1,1.18
BP,GO:1901615,organic hydroxy compound metabolic proce...,589,1,0.85,0.57661,1,1,1.18
BP,GO:0043603,cellular amide metabolic process,1328,2,1.91,0.57743,1,1,1.05
BP,GO:0055086,nucleobase-containing small molecule met...,593,1,0.85,0.57911,1,1,1.18
BP,GO:0045785,positive regulation of cell adhesion,602,1,0.87,0.58468,1,1,1.15
BP,GO:0002449,lymphocyte mediated immunity,608,1,0.87,0.58835,1,1,1.15
BP,GO:0002764,immune response-regulating signaling pat...,629,1,0.9,0.60097,1,1,1.11
BP,GO:0002376,immune system process,3577,5,5.14,0.60264,1,1,0.97
BP,GO:0022407,regulation of cell-cell adhesion,641,1,0.92,0.60801,1,1,1.09
BP,GO:0048598,embryonic morphogenesis,643,1,0.92,0.60917,1,1,1.09
BP,GO:0071407,cellular response to organic cyclic comp...,644,1,0.93,0.60975,1,1,1.08
BP,GO:0071396,cellular response to lipid,651,1,0.94,0.61379,1,1,1.06
BP,GO:0035195,gene silencing by miRNA,658,1,0.95,0.61778,1,1,1.05
BP,GO:0007169,transmembrane receptor protein tyrosine ...,660,1,0.95,0.61892,1,1,1.05
BP,GO:0035194,post-transcriptional gene silencing by R...,665,1,0.96,0.62174,1,1,1.04
BP,GO:0001819,positive regulation of cytokine producti...,668,1,0.96,0.62342,1,1,1.04
BP,GO:0051345,positive regulation of hydrolase activit...,669,1,0.96,0.62398,1,1,1.04
BP,GO:0016441,posttranscriptional gene silencing,670,1,0.96,0.62454,1,1,1.04
BP,GO:0043170,macromolecule metabolic process,11390,16,16.37,0.62723,1,1,0.98
BP,GO:0030855,epithelial cell differentiation,691,1,0.99,0.63608,1,1,1.01
BP,GO:0006952,defense response,2234,3,3.21,0.63690,1,1,0.93
BP,GO:0098542,defense response to other organism,1484,2,2.13,0.63960,1,1,0.94
BP,GO:0031047,gene silencing by RNA,702,1,1.01,0.64199,1,1,0.99
BP,GO:0002443,leukocyte mediated immunity,705,1,1.01,0.64358,1,1,0.99
BP,GO:0006511,ubiquitin-dependent protein catabolic pr...,708,1,1.02,0.64517,1,1,0.98
BP,GO:0008152,metabolic process,13535,19,19.46,0.64861,1,1,0.98
BP,GO:0019941,modification-dependent protein catabolic...,718,1,1.03,0.65042,1,1,0.97
BP,GO:0006396,RNA processing,1518,2,2.18,0.65221,1,1,0.92
BP,GO:0043632,modification-dependent macromolecule cat...,729,1,1.05,0.65610,1,1,0.95
BP,GO:0045596,negative regulation of cell differentiat...,767,1,1.1,0.67506,1,1,0.91
BP,GO:0016071,mRNA metabolic process,812,1,1.17,0.69620,1,1,0.85
BP,GO:0051603,proteolysis involved in cellular protein...,845,1,1.21,0.71085,1,1,0.83
BP,GO:0009617,response to bacterium,882,1,1.27,0.72647,1,1,0.79
BP,GO:0043086,negative regulation of catalytic activit...,882,1,1.27,0.72647,1,1,0.79
BP,GO:0008285,negative regulation of cell population p...,887,1,1.28,0.72852,1,1,0.78
BP,GO:0044257,cellular protein catabolic process,903,1,1.3,0.73497,1,1,0.77
BP,GO:0016567,protein ubiquitination,933,1,1.34,0.74666,1,1,0.75
BP,GO:0140352,export from cell,937,1,1.35,0.74819,1,1,0.74
BP,GO:0002250,adaptive immune response,946,1,1.36,0.75158,1,1,0.74
BP,GO:0006955,immune response,2679,3,3.85,0.75931,1,1,0.78
BP,GO:0045184,establishment of protein localization,1854,2,2.67,0.75937,1,1,0.75
BP,GO:0044281,small molecule metabolic process,1870,2,2.69,0.76372,1,1,0.74
BP,GO:0019752,carboxylic acid metabolic process,987,1,1.42,0.76647,1,1,0.7
BP,GO:0032446,protein modification by small protein co...,989,1,1.42,0.76718,1,1,0.7
BP,GO:0019637,organophosphate metabolic process,1011,1,1.45,0.77479,1,1,0.69
BP,GO:0051707,response to other organism,1913,2,2.75,0.77508,1,1,0.73
BP,GO:0043436,oxoacid metabolic process,1012,1,1.45,0.77513,1,1,0.69
BP,GO:0043207,response to external biotic stimulus,1914,2,2.75,0.77534,1,1,0.73
BP,GO:0007167,enzyme linked receptor protein signaling...,1027,1,1.48,0.78017,1,1,0.68
BP,GO:0006082,organic acid metabolic process,1034,1,1.49,0.78249,1,1,0.67
BP,GO:0009607,response to biotic stimulus,1956,2,2.81,0.78599,1,1,0.71
BP,GO:0001817,regulation of cytokine production,1065,1,1.53,0.79247,1,1,0.65
BP,GO:0071704,organic substance metabolic process,12997,17,18.68,0.79595,1,1,0.91
BP,GO:0001816,cytokine production,1078,1,1.55,0.79652,1,1,0.65
BP,GO:0070647,protein modification by small protein co...,1128,1,1.62,0.81140,1,1,0.62
BP,GO:0044419,biological process involved in interspec...,2096,2,3.01,0.81847,1,1,0.66
BP,GO:0045087,innate immune response,1198,1,1.72,0.83048,1,1,0.58
BP,GO:0044092,negative regulation of molecular functio...,1311,1,1.88,0.85740,1,1,0.53
BP,GO:0006629,lipid metabolic process,1474,1,2.12,0.88908,1,1,0.47
BP,GO:0007186,G protein-coupled receptor signaling pat...,1491,1,2.14,0.89196,1,1,0.47
BP,GO:0016192,vesicle-mediated transport,1727,1,2.48,0.92522,1,1,0.4
BP,GO:0015031,protein transport,1735,1,2.49,0.92615,1,1,0.4
BP,GO:0071705,nitrogen compound transport,2231,1,3.21,0.96643,1,1,0.31
BP,GO:0071702,organic substance transport,2687,1,3.86,0.98404,1,1,0.26
BP,GO:0008150,biological_process,20870,30,30,1.00000,1,1,1
BP,GO:0000002,mitochondrial genome maintenance,24,0,0.03,1.00000,1,1,0
BP,GO:0000027,ribosomal large subunit assembly,29,0,0.04,1.00000,1,1,0
BP,GO:0000038,very long-chain fatty acid metabolic pro...,34,0,0.05,1.00000,1,1,0
BP,GO:0000045,autophagosome assembly,116,0,0.17,1.00000,1,1,0
BP,GO:0000079,regulation of cyclin-dependent protein s...,99,0,0.14,1.00000,1,1,0
BP,GO:0000083,regulation of transcription involved in ...,20,0,0.03,1.00000,1,1,0
BP,GO:0000086,G2/M transition of mitotic cell cycle,149,0,0.21,1.00000,1,1,0
BP,GO:0000096,sulfur amino acid metabolic process,37,0,0.05,1.00000,1,1,0
BP,GO:0000132,establishment of mitotic spindle orienta...,32,0,0.05,1.00000,1,1,0
BP,GO:0000154,rRNA modification,38,0,0.05,1.00000,1,1,0
BP,GO:0000184,nuclear-transcribed mRNA catabolic proce...,45,0,0.06,1.00000,1,1,0
BP,GO:0000209,protein polyubiquitination,260,0,0.37,1.00000,1,1,0
BP,GO:0000244,spliceosomal tri-snRNP complex assembly,40,0,0.06,1.00000,1,1,0
BP,GO:0000245,spliceosomal complex assembly,91,0,0.13,1.00000,1,1,0
BP,GO:0000266,mitochondrial fission,46,0,0.07,1.00000,1,1,0
BP,GO:0000271,polysaccharide biosynthetic process,74,0,0.11,1.00000,1,1,0
BP,GO:0000272,polysaccharide catabolic process,22,0,0.03,1.00000,1,1,0
BP,GO:0000281,mitotic cytokinesis,72,0,0.1,1.00000,1,1,0
BP,GO:0000291,nuclear-transcribed mRNA catabolic proce...,24,0,0.03,1.00000,1,1,0
BP,GO:0000303,response to superoxide,29,0,0.04,1.00000,1,1,0
BP,GO:0000305,response to oxygen radical,30,0,0.04,1.00000,1,1,0
BP,GO:0000375,"RNA splicing, via transesterification re...",367,0,0.53,1.00000,1,1,0
BP,GO:0000377,"RNA splicing, via transesterification re...",363,0,0.52,1.00000,1,1,0
BP,GO:0000380,"alternative mRNA splicing, via spliceoso...",81,0,0.12,1.00000,1,1,0
BP,GO:0000381,"regulation of alternative mRNA splicing,...",64,0,0.09,1.00000,1,1,0
BP,GO:0000387,spliceosomal snRNP assembly,67,0,0.1,1.00000,1,1,0
BP,GO:0000394,"RNA splicing, via endonucleolytic cleava...",20,0,0.03,1.00000,1,1,0
BP,GO:0000395,mRNA 5'-splice site recognition,25,0,0.04,1.00000,1,1,0
BP,GO:0000398,"mRNA splicing, via spliceosome",363,0,0.52,1.00000,1,1,0
BP,GO:0000413,protein peptidyl-prolyl isomerization,43,0,0.06,1.00000,1,1,0
BP,GO:0000422,autophagy of mitochondrion,85,0,0.12,1.00000,1,1,0
BP,GO:0000423,mitophagy,29,0,0.04,1.00000,1,1,0
BP,GO:0000462,maturation of SSU-rRNA from tricistronic...,43,0,0.06,1.00000,1,1,0
BP,GO:0000466,maturation of 5.8S rRNA from tricistroni...,26,0,0.04,1.00000,1,1,0
BP,GO:0000469,cleavage involved in rRNA processing,29,0,0.04,1.00000,1,1,0
BP,GO:0000470,maturation of LSU-rRNA,31,0,0.04,1.00000,1,1,0
BP,GO:0000578,embryonic axis specification,39,0,0.06,1.00000,1,1,0
BP,GO:0000724,double-strand break repair via homologou...,142,0,0.2,1.00000,1,1,0
BP,GO:0000725,recombinational repair,144,0,0.21,1.00000,1,1,0
BP,GO:0000731,DNA synthesis involved in DNA repair,35,0,0.05,1.00000,1,1,0
BP,GO:0000737,"DNA catabolic process, endonucleolytic",30,0,0.04,1.00000,1,1,0
BP,GO:0000768,syncytium formation by plasma membrane f...,65,0,0.09,1.00000,1,1,0
BP,GO:0000959,mitochondrial RNA metabolic process,52,0,0.07,1.00000,1,1,0
BP,GO:0000963,mitochondrial RNA processing,21,0,0.03,1.00000,1,1,0
BP,GO:0000966,RNA 5'-end processing,31,0,0.04,1.00000,1,1,0
BP,GO:0001502,cartilage condensation,21,0,0.03,1.00000,1,1,0
BP,GO:0001504,neurotransmitter uptake,53,0,0.08,1.00000,1,1,0
BP,GO:0001505,regulation of neurotransmitter levels,237,0,0.34,1.00000,1,1,0
BP,GO:0001510,RNA methylation,85,0,0.12,1.00000,1,1,0
BP,GO:0001516,prostaglandin biosynthetic process,33,0,0.05,1.00000,1,1,0
BP,GO:0001523,retinoid metabolic process,98,0,0.14,1.00000,1,1,0
BP,GO:0001539,cilium or flagellum-dependent cell motil...,143,0,0.21,1.00000,1,1,0
BP,GO:0001541,ovarian follicle development,54,0,0.08,1.00000,1,1,0
BP,GO:0001556,oocyte maturation,29,0,0.04,1.00000,1,1,0
BP,GO:0001562,response to protozoan,29,0,0.04,1.00000,1,1,0
BP,GO:0001569,branching involved in blood vessel morph...,45,0,0.06,1.00000,1,1,0
BP,GO:0001570,vasculogenesis,80,0,0.11,1.00000,1,1,0
BP,GO:0001573,ganglioside metabolic process,39,0,0.06,1.00000,1,1,0
BP,GO:0001574,ganglioside biosynthetic process,21,0,0.03,1.00000,1,1,0
BP,GO:0001578,microtubule bundle formation,114,0,0.16,1.00000,1,1,0
BP,GO:0001580,detection of chemical stimulus involved ...,61,0,0.09,1.00000,1,1,0
BP,GO:0001649,osteoblast differentiation,255,0,0.37,1.00000,1,1,0
BP,GO:0001656,metanephros development,93,0,0.13,1.00000,1,1,0
BP,GO:0001662,behavioral fear response,35,0,0.05,1.00000,1,1,0
BP,GO:0001676,long-chain fatty acid metabolic process,120,0,0.17,1.00000,1,1,0
BP,GO:0001678,cellular glucose homeostasis,183,0,0.26,1.00000,1,1,0
BP,GO:0001682,tRNA 5'-leader removal,20,0,0.03,1.00000,1,1,0
BP,GO:0001696,gastric acid secretion,22,0,0.03,1.00000,1,1,0
BP,GO:0001702,gastrulation with mouth forming second,24,0,0.03,1.00000,1,1,0
BP,GO:0001704,formation of primary germ layer,140,0,0.2,1.00000,1,1,0
BP,GO:0001706,endoderm formation,62,0,0.09,1.00000,1,1,0
BP,GO:0001707,mesoderm formation,83,0,0.12,1.00000,1,1,0
BP,GO:0001708,cell fate specification,106,0,0.15,1.00000,1,1,0
BP,GO:0001709,cell fate determination,57,0,0.08,1.00000,1,1,0
BP,GO:0001710,mesodermal cell fate commitment,24,0,0.03,1.00000,1,1,0
BP,GO:0001711,endodermal cell fate commitment,20,0,0.03,1.00000,1,1,0
BP,GO:0001736,establishment of planar polarity,74,0,0.11,1.00000,1,1,0
BP,GO:0001738,morphogenesis of a polarized epithelium,98,0,0.14,1.00000,1,1,0
BP,GO:0001754,eye photoreceptor cell differentiation,57,0,0.08,1.00000,1,1,0
BP,GO:0001755,neural crest cell migration,56,0,0.08,1.00000,1,1,0
BP,GO:0001759,organ induction,23,0,0.03,1.00000,1,1,0
BP,GO:0001773,myeloid dendritic cell activation,35,0,0.05,1.00000,1,1,0
BP,GO:0001774,microglial cell activation,73,0,0.1,1.00000,1,1,0
BP,GO:0001776,leukocyte homeostasis,89,0,0.13,1.00000,1,1,0
BP,GO:0001779,natural killer cell differentiation,25,0,0.04,1.00000,1,1,0
BP,GO:0001782,B cell homeostasis,31,0,0.04,1.00000,1,1,0
BP,GO:0001818,negative regulation of cytokine producti...,439,0,0.63,1.00000,1,1,0
BP,GO:0001824,blastocyst development,127,0,0.18,1.00000,1,1,0
BP,GO:0001825,blastocyst formation,47,0,0.07,1.00000,1,1,0
BP,GO:0001829,trophectodermal cell differentiation,26,0,0.04,1.00000,1,1,0
BP,GO:0001832,blastocyst growth,20,0,0.03,1.00000,1,1,0
BP,GO:0001835,blastocyst hatching,31,0,0.04,1.00000,1,1,0
BP,GO:0001836,release of cytochrome c from mitochondri...,63,0,0.09,1.00000,1,1,0
BP,GO:0001837,epithelial to mesenchymal transition,172,0,0.25,1.00000,1,1,0
BP,GO:0001838,embryonic epithelial tube formation,135,0,0.19,1.00000,1,1,0
BP,GO:0001841,neural tube formation,112,0,0.16,1.00000,1,1,0
BP,GO:0001843,neural tube closure,98,0,0.14,1.00000,1,1,0
BP,GO:0001881,receptor recycling,36,0,0.05,1.00000,1,1,0
BP,GO:0001885,endothelial cell development,80,0,0.11,1.00000,1,1,0
BP,GO:0001886,endothelial cell morphogenesis,20,0,0.03,1.00000,1,1,0
BP,GO:0001889,liver development,165,0,0.24,1.00000,1,1,0
BP,GO:0001893,maternal placenta development,36,0,0.05,1.00000,1,1,0
BP,GO:0001906,cell killing,365,0,0.52,1.00000,1,1,0
BP,GO:0001909,leukocyte mediated cytotoxicity,285,0,0.41,1.00000,1,1,0
BP,GO:0001910,regulation of leukocyte mediated cytotox...,205,0,0.29,1.00000,1,1,0
BP,GO:0001911,negative regulation of leukocyte mediate...,104,0,0.15,1.00000,1,1,0
BP,GO:0001912,positive regulation of leukocyte mediate...,107,0,0.15,1.00000,1,1,0
BP,GO:0001913,T cell mediated cytotoxicity,106,0,0.15,1.00000,1,1,0
BP,GO:0001914,regulation of T cell mediated cytotoxici...,94,0,0.14,1.00000,1,1,0
BP,GO:0001915,negative regulation of T cell mediated c...,22,0,0.03,1.00000,1,1,0
BP,GO:0001916,positive regulation of T cell mediated c...,73,0,0.1,1.00000,1,1,0
BP,GO:0001919,regulation of receptor recycling,26,0,0.04,1.00000,1,1,0
BP,GO:0001937,negative regulation of endothelial cell ...,85,0,0.12,1.00000,1,1,0
BP,GO:0001942,hair follicle development,88,0,0.13,1.00000,1,1,0
BP,GO:0001945,lymph vessel development,28,0,0.04,1.00000,1,1,0
BP,GO:0001947,heart looping,66,0,0.09,1.00000,1,1,0
BP,GO:0001953,negative regulation of cell-matrix adhes...,45,0,0.06,1.00000,1,1,0
BP,GO:0001959,regulation of cytokine-mediated signalin...,172,0,0.25,1.00000,1,1,0
