validated_id,current_symbol,human_gene_symbol,Syp_brain_iCLIP,Syp_larva_iCLIP,sfari_dmel
FBgn0037611,CG11755,CDPF1,FALSE,TRUE,FALSE
FBgn0037614,TMEM216,TMEM80,FALSE,TRUE,FALSE
FBgn0037615,CG11760,TMEM80,FALSE,TRUE,FALSE
FBgn0037616,CG8136,N/A,FALSE,TRUE,FALSE
FBgn0037617,nom,N/A,FALSE,TRUE,FALSE
FBgn0037623,CG9801,N/A,FALSE,TRUE,FALSE
FBgn0037624,CG8223,NASP,TRUE,TRUE,FALSE
FBgn0037632,CCT7,CCT7,TRUE,TRUE,FALSE
FBgn0286516,aqz,N/A,TRUE,TRUE,FALSE
FBgn0037637,IscU,ISCU,FALSE,TRUE,FALSE
FBgn0037643,ScsbetaA,SUCLA2,FALSE,TRUE,FALSE
FBgn0037653,Iru,RNF115,FALSE,TRUE,FALSE
FBgn0037655,Kcmf1,KCMF1,FALSE,TRUE,FALSE
FBgn0037659,Kdm2,KDM2B,FALSE,TRUE,FALSE
FBgn0037671,ATP6AP2,ATP6AP2,TRUE,TRUE,FALSE
FBgn0037680,pasi2,N/A,FALSE,TRUE,FALSE
FBgn0037686,RpL34b,RPL34,TRUE,TRUE,FALSE
FBgn0037697,GstZ2,GSTZ1,TRUE,TRUE,FALSE
FBgn0037702,CG8176,SGIP1,FALSE,TRUE,FALSE
FBgn0037703,JHDM2,HR,FALSE,FALSE,TRUE
FBgn0037705,mura,RNF44,TRUE,TRUE,TRUE
FBgn0037710,CG9393,MTX3,FALSE,TRUE,FALSE
FBgn0037716,Son,SON,FALSE,FALSE,TRUE
FBgn0037724,Fst,N/A,FALSE,TRUE,FALSE
FBgn0037728,p23,AARSD1,TRUE,TRUE,FALSE
FBgn0037734,trbd,ZRANB1,FALSE,TRUE,FALSE
FBgn0286506,Mpi,MPI,FALSE,TRUE,FALSE
FBgn0037758,CG9467,SHKBP1,FALSE,TRUE,FALSE
FBgn0037759,CG8526,ASPG,FALSE,TRUE,FALSE
FBgn0037760,FBXO11,FBXO11,TRUE,TRUE,TRUE
FBgn0037770,Art4,CARM1,TRUE,TRUE,FALSE
FBgn0037778,mtTFB2,TFB2M,FALSE,FALSE,TRUE
FBgn0037796,CG12814,N/A,FALSE,TRUE,FALSE
FBgn0037810,sle,N/A,TRUE,TRUE,FALSE
FBgn0037818,CG6465,ACY1,FALSE,FALSE,TRUE
FBgn0037828,tomboy20,TOMM20L,FALSE,TRUE,FALSE
FBgn0037843,CG4511,TXNDC9,TRUE,TRUE,FALSE
FBgn0037849,CG4596,TMEM169,TRUE,FALSE,FALSE
FBgn0037856,Leash,N/A,TRUE,TRUE,FALSE
FBgn0037874,Tctp,TPT1P8,TRUE,TRUE,FALSE
FBgn0037875,ZnT86D,SLC30A5,FALSE,TRUE,FALSE
FBgn0037884,Arfip,ARFIP1,FALSE,TRUE,FALSE
FBgn0037891,CG5214,DLST,TRUE,TRUE,FALSE
FBgn0037897,CG5270,ZFYVE26,FALSE,FALSE,TRUE
FBgn0037912,sea,SLC25A1,TRUE,TRUE,FALSE
FBgn0037913,fabp,FABP5,TRUE,TRUE,TRUE
FBgn0037918,CG6791,N/A,TRUE,FALSE,FALSE
FBgn0037930,CG14715,FKBP2,FALSE,TRUE,FALSE
FBgn0037933,Ho,HMOX1,FALSE,TRUE,FALSE
FBgn0037939,CG14718,EWSR1,FALSE,TRUE,FALSE
FBgn0037950,HisCl1,GLRA2,FALSE,FALSE,TRUE
FBgn0037975,CG3397,N/A,FALSE,TRUE,FALSE
FBgn0037985,ssp5,N/A,FALSE,TRUE,FALSE
FBgn0037987,CG14739,UBE2H,FALSE,TRUE,TRUE
FBgn0037988,CG14740,CS,FALSE,TRUE,FALSE
FBgn0037995,Adk1,ADK,FALSE,FALSE,TRUE
FBgn0038043,CG17202,MYCBP,TRUE,TRUE,FALSE
FBgn0038046,CG5641,ILF2,TRUE,FALSE,TRUE
FBgn0038049,Srlp,N/A,FALSE,TRUE,FALSE
FBgn0286507,vrs,N/A,FALSE,TRUE,FALSE
FBgn0038063,Octbeta2R,ADRB2,FALSE,FALSE,TRUE
FBgn0038065,Snx3,SNX3,TRUE,TRUE,FALSE
FBgn0038071,Dtg,N/A,TRUE,TRUE,FALSE
FBgn0038080,CG12279,TSTD1,FALSE,TRUE,FALSE
FBgn0038083,Ugt37A3,N/A,FALSE,TRUE,FALSE
FBgn0038100,Paip2,PAIP2,TRUE,TRUE,FALSE
FBgn0038108,CG7518,FAM193A,TRUE,FALSE,FALSE
FBgn0038110,CG8031,MEMO1,FALSE,TRUE,TRUE
FBgn0038126,CG8483,CRISP2,FALSE,TRUE,FALSE
FBgn0038127,CG8476,N/A,FALSE,TRUE,FALSE
FBgn0038129,TBC1D5,TBC1D5,FALSE,FALSE,TRUE
FBgn0038145,Droj2,DNAJA2,TRUE,TRUE,FALSE
FBgn0038147,CCHa2,N/A,FALSE,TRUE,FALSE
FBgn0038149,GILT1,IFI30,TRUE,TRUE,FALSE
FBgn0038163,CG10841,N/A,FALSE,TRUE,FALSE
FBgn0038165,Task6,KCNK15,TRUE,FALSE,FALSE
FBgn0038181,CG9297,SRL,FALSE,TRUE,FALSE
FBgn0038195,CG3061,DNAJC18,FALSE,TRUE,FALSE
FBgn0038197,foxo,FOXO6,FALSE,TRUE,FALSE
FBgn0038200,CG9920,HSPE1,FALSE,TRUE,FALSE
FBgn0038208,CG14355,N/A,FALSE,TRUE,FALSE
FBgn0038223,Afti,AFTPH,FALSE,TRUE,FALSE
FBgn0038224,ATPsynE,ATP5ME,FALSE,TRUE,FALSE
FBgn0038286,CG6966,FEM1A,FALSE,TRUE,FALSE
FBgn0038294,Mf,N/A,FALSE,TRUE,FALSE
FBgn0038299,Spn88Eb,N/A,FALSE,TRUE,FALSE
FBgn0038304,CG12241,SGSM3,FALSE,FALSE,TRUE
FBgn0038320,Sra-1,CYFIP1,FALSE,FALSE,TRUE
FBgn0038331,Ccm3,PDCD10,FALSE,TRUE,FALSE
FBgn0038353,CG5399,N/A,FALSE,TRUE,FALSE
FBgn0038359,CG5614,FOPNL,FALSE,TRUE,FALSE
FBgn0038361,Uros2,UROS,FALSE,TRUE,FALSE
FBgn0038369,Arpc3A,ARPC3,FALSE,TRUE,FALSE
FBgn0038373,CG4546,N/A,FALSE,TRUE,FALSE
FBgn0038388,CG4287,N/A,FALSE,TRUE,FALSE
FBgn0038421,CG17931,SERF1A,TRUE,TRUE,FALSE
FBgn0038423,CG10317,N/A,FALSE,TRUE,FALSE
FBgn0038453,Arl6IP1,ARL6IP1,TRUE,TRUE,FALSE
FBgn0038467,AdSL,ADSL,FALSE,FALSE,TRUE
FBgn0038476,kuk,N/A,TRUE,TRUE,FALSE
FBgn0038478,cal1,N/A,TRUE,FALSE,FALSE
FBgn0038488,m-cup,N/A,FALSE,TRUE,FALSE
FBgn0038504,Sur-8,SHOC2,TRUE,TRUE,FALSE
FBgn0038515,CG5823,UBE2J2,FALSE,TRUE,FALSE
FBgn0038524,sll,SLC35B1,FALSE,FALSE,TRUE
FBgn0038535,alt,N/A,TRUE,TRUE,FALSE
FBgn0038565,CG7794,N/A,FALSE,TRUE,FALSE
FBgn0038569,CG7218,TAPT1,FALSE,TRUE,FALSE
FBgn0038598,CG7131,SAXO1,FALSE,TRUE,FALSE
FBgn0038603,PKD,PRKD2,FALSE,FALSE,TRUE
FBgn0038606,CG15803,MPDZ,FALSE,FALSE,TRUE
FBgn0038613,Vha100-4,ATP6V0A2,FALSE,FALSE,TRUE
FBgn0038627,CG7694,RNF181,FALSE,TRUE,FALSE
FBgn0038630,CG14305,TSSK6,FALSE,TRUE,FALSE
FBgn0038643,CG14300,N/A,FALSE,TRUE,FALSE
FBgn0038651,Epg5,EPG5,FALSE,TRUE,FALSE
FBgn0038652,CG7720,N/A,FALSE,TRUE,FALSE
FBgn0038655,CG14297,N/A,FALSE,TRUE,FALSE
FBgn0038659,EndoA,SH3GL1,TRUE,TRUE,FALSE
FBgn0038660,Sgsh,SGSH,FALSE,FALSE,TRUE
FBgn0038662,Mpc1,MPC1,FALSE,TRUE,FALSE
FBgn0038680,Cyp12a5,CYP27A1,FALSE,FALSE,TRUE
FBgn0038683,CG11779,TIMM44,FALSE,TRUE,FALSE
FBgn0038693,unc79,UNC79,FALSE,FALSE,TRUE
FBgn0038694,CG5217,N/A,FALSE,TRUE,FALSE
FBgn0038697,CG3581,N/A,FALSE,TRUE,FALSE
FBgn0038704,CG5316,APTX,TRUE,TRUE,FALSE
FBgn0038706,CG3517,N/A,FALSE,TRUE,FALSE
FBgn0038720,CG6231,SLC22A7,FALSE,TRUE,FALSE
FBgn0038722,Nup58,NUP58,TRUE,FALSE,FALSE
FBgn0038738,CG4572,CTSA,TRUE,TRUE,FALSE
FBgn0038739,CG4686,TMEM256,FALSE,TRUE,FALSE
FBgn0038745,ClpX,CLPX,TRUE,TRUE,FALSE
FBgn0038747,RhoGAP92B,SH3BP1,FALSE,TRUE,FALSE
FBgn0038755,Hs6st,HS6ST2,TRUE,TRUE,FALSE
FBgn0038771,CG4390,ESD,FALSE,TRUE,FALSE
FBgn0038773,CG10887,LEO1,FALSE,FALSE,TRUE
FBgn0038787,CG4360,N/A,TRUE,TRUE,FALSE
FBgn0038795,CG4335,TMLHE,FALSE,FALSE,TRUE
FBgn0038796,eIF3g2,EIF3G,FALSE,FALSE,TRUE
FBgn0038797,Dic2,SLC25A10,FALSE,TRUE,FALSE
FBgn0038803,CG5191,N/A,FALSE,TRUE,FALSE
FBgn0038809,CG16953,N/A,FALSE,TRUE,FALSE
FBgn0038815,CG5466,N/A,TRUE,FALSE,FALSE
FBgn0038826,Syp,HNRNPR,TRUE,TRUE,TRUE
FBgn0038829,CG17271,MCFD2,TRUE,TRUE,FALSE
FBgn0038834,RpS30,FAU,TRUE,TRUE,FALSE
FBgn0038837,KaiR1D,GRIK5,FALSE,FALSE,TRUE
FBgn0038840,Grik,GRIK5,FALSE,FALSE,TRUE
FBgn0038877,CG3308,TATDN2,FALSE,TRUE,FALSE
FBgn0038881,CG16791,N/A,TRUE,TRUE,FALSE
FBgn0038921,Theg,THEG,FALSE,TRUE,FALSE
FBgn0038922,Idh3b,IDH3B,TRUE,TRUE,FALSE
FBgn0038943,CG5391,N/A,FALSE,TRUE,FALSE
FBgn0038947,Sar1,SAR1A,TRUE,TRUE,FALSE
FBgn0038956,CAH8,CA6,FALSE,FALSE,TRUE
FBgn0038957,CG7059,BPGM,FALSE,TRUE,FALSE
FBgn0038975,Nrx-1,NRXN3,FALSE,FALSE,TRUE
FBgn0038979,tHMG2,N/A,FALSE,TRUE,FALSE
FBgn0038984,AdipoR,ADIPOR2,TRUE,TRUE,FALSE
FBgn0039004,Nup133,NUP133,FALSE,FALSE,TRUE
FBgn0039026,CG7029,N/A,TRUE,TRUE,FALSE
FBgn0039030,CG6660,N/A,FALSE,TRUE,FALSE
FBgn0039039,lmd,GLIS1,FALSE,FALSE,TRUE
FBgn0039052,CG6733,ACY1,FALSE,FALSE,TRUE
FBgn0039064,CG4467,N/A,TRUE,FALSE,FALSE
FBgn0039071,bb8,GLUD2,FALSE,TRUE,FALSE
FBgn0039073,CG4408,N/A,FALSE,TRUE,FALSE
FBgn0039075,CG4393,ANKS1B,FALSE,FALSE,TRUE
FBgn0039081,Irk2,KCNJ1,FALSE,FALSE,TRUE
FBgn0039104,CG10252,ODF3B,FALSE,TRUE,TRUE
FBgn0039109,CG10365,CHAC2,FALSE,TRUE,FALSE
FBgn0039113,udt,N/A,TRUE,TRUE,FALSE
FBgn0039114,Lsd-1,PLIN1,FALSE,TRUE,FALSE
FBgn0039124,tbrd-1,BRD4,FALSE,FALSE,TRUE
FBgn0039130,CG5854,N/A,FALSE,TRUE,FALSE
FBgn0039132,AP-1sigma,AP1S3,FALSE,TRUE,TRUE
FBgn0039136,CG5902,AMMECR1L,TRUE,TRUE,FALSE
FBgn0039141,spas,SPAST,FALSE,FALSE,TRUE
FBgn0039160,CG5510,LMAN2,FALSE,TRUE,FALSE
FBgn0039161,CG13606,N/A,FALSE,TRUE,FALSE
FBgn0039172,Spase22-23,SPCS3,FALSE,TRUE,FALSE
FBgn0039178,CG6356,SLC22A1,FALSE,TRUE,FALSE
FBgn0039186,CG5746,N/A,TRUE,TRUE,FALSE
FBgn0039190,CG5762,N/A,FALSE,TRUE,FALSE
FBgn0039207,CG5789,ABCC3,FALSE,TRUE,FALSE
FBgn0039209,REPTOR,CREBRF,FALSE,TRUE,FALSE
FBgn0039213,atl,ATL3,TRUE,TRUE,FALSE
FBgn0039214,puf,USP34,FALSE,TRUE,FALSE
FBgn0039234,Nct,NCSTN,FALSE,TRUE,FALSE
FBgn0039235,CAH4,CA1,FALSE,FALSE,TRUE
FBgn0039239,CG13641,N/A,FALSE,TRUE,FALSE
FBgn0039241,CG11089,ATIC,FALSE,TRUE,FALSE
FBgn0039249,CG11168,ANKS1B,FALSE,FALSE,TRUE
FBgn0039257,tnc,N/A,FALSE,TRUE,FALSE
FBgn0039260,Smg6,SMG6,FALSE,TRUE,TRUE
FBgn0039261,Ythdf,YTHDF3,TRUE,TRUE,FALSE
FBgn0039269,veli,LIN7A,FALSE,FALSE,TRUE
FBgn0039299,CG11854,N/A,FALSE,TRUE,FALSE
FBgn0039300,RpS27,RPS27L,TRUE,TRUE,FALSE
FBgn0039302,Nup358,RGPD5,TRUE,TRUE,FALSE
FBgn0039303,CG11857,RER1,FALSE,TRUE,FALSE
FBgn0039316,CG11893,N/A,FALSE,TRUE,FALSE
FBgn0039338,XNP,ATRX,FALSE,FALSE,TRUE
FBgn0039348,Npl4,NPLOC4,FALSE,TRUE,FALSE
FBgn0039349,Ssadh,ALDH5A1,FALSE,FALSE,TRUE
FBgn0039350,jigr1,N/A,TRUE,FALSE,FALSE
FBgn0039358,CG5028,IDH3B,TRUE,TRUE,FALSE
FBgn0039359,RpL27,RPL27,TRUE,TRUE,FALSE
FBgn0039379,CG5886,TXLNG,FALSE,TRUE,FALSE
FBgn0039385,CG5913,FAM98C,FALSE,FALSE,TRUE
FBgn0039398,CG14540,N/A,FALSE,TRUE,FALSE
FBgn0039402,Vps2,CHMP2A,FALSE,TRUE,FALSE
FBgn0039406,RpL34a,RPL34,TRUE,FALSE,FALSE
FBgn0039427,CG5447,GOLGA7,FALSE,TRUE,FALSE
FBgn0039431,plum,N/A,TRUE,TRUE,FALSE
FBgn0039451,CG6420,DMWD,FALSE,FALSE,TRUE
FBgn0039464,CG6330,UPP1,TRUE,FALSE,FALSE
FBgn0039465,Tsp97E,TSPAN31,TRUE,FALSE,FALSE
FBgn0039466,CG5521,RALGAPA2,FALSE,TRUE,FALSE
FBgn0039467,CG14253,N/A,FALSE,TRUE,FALSE
FBgn0039486,CAH9,CA1,FALSE,FALSE,TRUE
FBgn0039487,gb,SLC7A11,TRUE,TRUE,FALSE
FBgn0039492,CG6051,ZFYVE28,FALSE,TRUE,FALSE
FBgn0039501,TTLL6B,TTLL13P,FALSE,TRUE,FALSE
FBgn0039510,CG3339,DNAH11,FALSE,FALSE,TRUE
FBgn0039511,CG3330,N/A,FALSE,TRUE,FALSE
FBgn0039528,dsd,ATRNL1,TRUE,TRUE,FALSE
FBgn0039532,Mtl,RHOG,TRUE,TRUE,FALSE
FBgn0039536,unc80,UNC80,FALSE,FALSE,TRUE
FBgn0039543,CROT,CROT,FALSE,TRUE,FALSE
FBgn0039559,NSD,NSD1,FALSE,FALSE,TRUE
FBgn0039561,mfrn,SLC25A28,FALSE,TRUE,FALSE
FBgn0039562,Gp93,HSP90B1,TRUE,TRUE,FALSE
FBgn0039580,Gfat2,GFPT1,FALSE,TRUE,FALSE
FBgn0039590,CG10011,ANKRD50,TRUE,TRUE,FALSE
FBgn0039593,Sid,N/A,FALSE,TRUE,FALSE
FBgn0039596,CG10000,GALNT14,FALSE,FALSE,TRUE
FBgn0039600,CG1646,PRPF39,FALSE,FALSE,TRUE
FBgn0039620,wat,FAR2,FALSE,TRUE,FALSE
FBgn0039632,Cul5,CUL5,FALSE,TRUE,FALSE
FBgn0039633,CG11873,N/A,TRUE,TRUE,FALSE
FBgn0039635,Pdhb,PDHB,TRUE,TRUE,FALSE
FBgn0039637,Ctl2,SLC44A5,FALSE,TRUE,FALSE
FBgn0039642,CG11882,N/A,TRUE,TRUE,FALSE
FBgn0039678,Obp99a,N/A,TRUE,FALSE,FALSE
FBgn0039685,Obp99b,N/A,FALSE,TRUE,FALSE
FBgn0039688,Kul,ADAM10,FALSE,TRUE,FALSE
FBgn0039690,Gnpnat,GNPNAT1,FALSE,TRUE,FALSE
FBgn0039697,CG7834,ETFB,TRUE,TRUE,TRUE
FBgn0039707,Prtl99C,N/A,FALSE,TRUE,FALSE
FBgn0039709,Cad99C,PCDH15,FALSE,FALSE,TRUE
FBgn0039713,RpS8,RPS8,TRUE,TRUE,FALSE
FBgn0039714,Zip99C,SLC39A13,FALSE,TRUE,FALSE
FBgn0039727,Vps13B,VPS13B,FALSE,FALSE,TRUE
FBgn0039737,CG7920,N/A,TRUE,TRUE,FALSE
FBgn0039743,Jasper,HDGFL1,TRUE,TRUE,FALSE
FBgn0039747,AdoR,ADORA3,FALSE,FALSE,TRUE
FBgn0039757,RpS7,RPS7,TRUE,TRUE,FALSE
FBgn0039767,CG2218,UBOX5,TRUE,TRUE,FALSE
FBgn0039776,PH4alphaEFB,P4HA2,FALSE,FALSE,TRUE
FBgn0039777,Jon99Fii,N/A,FALSE,TRUE,FALSE
FBgn0039784,CG9698,P4HA1,FALSE,FALSE,TRUE
FBgn0039790,CG2246,PRPSAP1,FALSE,TRUE,FALSE
FBgn0039792,CG2267,N/A,FALSE,TRUE,FALSE
FBgn0039796,CG12069,PRKACB,FALSE,TRUE,FALSE
FBgn0039797,eIF4H2,EIF4H,FALSE,TRUE,FALSE
FBgn0039800,Npc2g,N/A,FALSE,TRUE,FALSE
FBgn0039830,ATPsynC,ATP5MC3,TRUE,TRUE,FALSE
FBgn0039831,CG12054,JAZF1,TRUE,TRUE,FALSE
FBgn0039844,CG1607,SLC7A11,TRUE,TRUE,TRUE
FBgn0039857,RpL6,RPL6,TRUE,TRUE,FALSE
FBgn0039858,CycG,CCNG2,TRUE,TRUE,TRUE
FBgn0039863,CG1815,ZMYND8,FALSE,FALSE,TRUE
FBgn0039869,CG1890,TBCA,FALSE,TRUE,FALSE
FBgn0039875,sip3,SYVN1,FALSE,TRUE,FALSE
FBgn0039877,Mccc1,PCCA,FALSE,FALSE,TRUE
FBgn0039881,CG1971,N/A,FALSE,TRUE,FALSE
FBgn0039889,Arl4,ARL4D,FALSE,TRUE,FALSE
FBgn0039890,ABCD,ABCD3,TRUE,TRUE,FALSE
FBgn0039897,CG1674,N/A,FALSE,TRUE,FALSE
FBgn0039900,Syt7,SYT7,TRUE,FALSE,FALSE
FBgn0039902,Zip102B,SLC39A9,FALSE,TRUE,FALSE
FBgn0039904,Hcf,HCFC1,TRUE,TRUE,TRUE
FBgn0039907,lgs,N/A,TRUE,TRUE,FALSE
FBgn0039914,mav,N/A,FALSE,TRUE,FALSE
FBgn0039915,Gat,SLC6A6,FALSE,FALSE,TRUE
FBgn0039916,Ekar,GRIK5,FALSE,FALSE,TRUE
FBgn0039920,CG11360,MEX3A,TRUE,TRUE,FALSE
FBgn0039923,MED26,MED26,TRUE,TRUE,FALSE
FBgn0039924,PIP4K,PIP4K2C,TRUE,TRUE,FALSE
FBgn0039927,CG11155,GRIK5,TRUE,TRUE,TRUE
FBgn0039928,Cals,CLSTN3,TRUE,TRUE,FALSE
FBgn0039929,CG11076,N/A,TRUE,FALSE,FALSE
FBgn0039936,Gyf,GIGYF1,TRUE,TRUE,TRUE
FBgn0039938,Sox102F,SOX13,FALSE,FALSE,TRUE
FBgn0039944,CG17162,N/A,TRUE,TRUE,FALSE
FBgn0039945,CG17159,N/A,TRUE,TRUE,FALSE
FBgn0039958,CG12567,N/A,FALSE,TRUE,FALSE
FBgn0039965,Coa7,COA7,TRUE,TRUE,FALSE
FBgn0039970,CG17508,FAM210B,FALSE,TRUE,FALSE
FBgn0039977,CG17454,SMNDC1,FALSE,TRUE,FALSE
FBgn0039993,CG17691,BCKDHB,FALSE,TRUE,FALSE
FBgn0039994,conu,ARHGAP28,FALSE,TRUE,FALSE
FBgn0040005,CG17883,TBC1D20,TRUE,TRUE,FALSE
FBgn0040007,RpL38,RPL38,TRUE,TRUE,FALSE
FBgn0040010,CG17493,CETN3,TRUE,TRUE,FALSE
FBgn0040011,Slmap,SLMAP,FALSE,TRUE,FALSE
FBgn0040020,MED21,MED21,TRUE,FALSE,FALSE
FBgn0040022,Set1,SETD1B,FALSE,TRUE,TRUE
FBgn0040056,CG17698,CAMKK2,FALSE,TRUE,FALSE
FBgn0040060,yip7,N/A,FALSE,TRUE,FALSE
FBgn0040066,wds,WDR5B,TRUE,TRUE,FALSE
FBgn0040068,Vav,VAV2,FALSE,TRUE,FALSE
FBgn0040070,Trx-2,TXNDC2,TRUE,TRUE,FALSE
FBgn0040071,tara,N/A,TRUE,TRUE,FALSE
FBgn0040080,pins,GPSM1,TRUE,TRUE,FALSE
FBgn0040153,l(1)G0469,N/A,FALSE,TRUE,FALSE
FBgn0040206,krz,SAG,TRUE,TRUE,FALSE
FBgn0040208,Kat60,KATNA1,FALSE,FALSE,TRUE
FBgn0040227,eIF3d1,EIF3D,FALSE,TRUE,FALSE
FBgn0040230,dbo,KLHL20,TRUE,TRUE,FALSE
FBgn0040236,c11.1,MROH2A,FALSE,TRUE,FALSE
FBgn0040271,Sulf1,SULF1,TRUE,TRUE,FALSE
FBgn0040283,SMC1,SMC1B,FALSE,FALSE,TRUE
FBgn0040285,Scamp,SCAMP5,TRUE,TRUE,FALSE
FBgn0040294,POSH,SH3RF2,FALSE,FALSE,TRUE
FBgn0040297,Nhe2,SLC9A1,FALSE,TRUE,FALSE
FBgn0040305,MTF-1,MTF1,FALSE,FALSE,TRUE
FBgn0040308,Jafrac2,PRDX4,FALSE,TRUE,FALSE
FBgn0040309,Jafrac1,PRDX4,TRUE,TRUE,FALSE
FBgn0040324,Ephrin,EFNB1,TRUE,TRUE,FALSE
FBgn0040340,TRAM,TRAM2,FALSE,TRUE,FALSE
FBgn0040344,Lztr1,LZTR1,FALSE,FALSE,TRUE
FBgn0040371,CG12470,N/A,FALSE,TRUE,FALSE
FBgn0040372,G9a,EHMT1,FALSE,FALSE,TRUE
FBgn0040382,CG5273,N/A,FALSE,TRUE,FALSE
FBgn0040388,boi,CDON,FALSE,FALSE,TRUE
FBgn0040393,CG14265,N/A,FALSE,TRUE,FALSE
FBgn0040395,Unc-76,FEZ1,TRUE,TRUE,FALSE
FBgn0040398,CG14629,N/A,FALSE,TRUE,FALSE
FBgn0040493,grsm,NPEPL1,TRUE,TRUE,FALSE
FBgn0040519,CG15219,N/A,FALSE,TRUE,FALSE
FBgn0040532,CG8369,N/A,FALSE,TRUE,FALSE
FBgn0040565,CG7606,N/A,FALSE,TRUE,FALSE
FBgn0040660,CG13551,ATP5IF1,TRUE,TRUE,FALSE
FBgn0040682,CG14664,N/A,FALSE,TRUE,FALSE
FBgn0040718,CG15353,N/A,TRUE,TRUE,FALSE
FBgn0040732,CG16926,N/A,FALSE,TRUE,FALSE
FBgn0040747,CG12853,N/A,FALSE,TRUE,FALSE
FBgn0040752,Prosap,SHANK3,FALSE,TRUE,TRUE
FBgn0040759,CG13177,N/A,FALSE,TRUE,FALSE
FBgn0040763,CG18336,N/A,FALSE,TRUE,FALSE
FBgn0040765,luna,KLF5,FALSE,TRUE,FALSE
FBgn0040773,COX7C,COX7C,TRUE,FALSE,FALSE
FBgn0040777,CG14767,LAPTM4B,FALSE,TRUE,FALSE
FBgn0040812,CG8750,N/A,FALSE,TRUE,FALSE
FBgn0040827,CG13315,N/A,FALSE,TRUE,FALSE
FBgn0040832,CG8012,N/A,FALSE,TRUE,FALSE
FBgn0040850,CG15210,N/A,FALSE,TRUE,FALSE
FBgn0040859,lncRNA:CR32658,N/A,FALSE,TRUE,FALSE
FBgn0040918,schlank,CERS3,TRUE,TRUE,FALSE
FBgn0040941,CG15308,N/A,FALSE,TRUE,FALSE
FBgn0040942,CG12643,N/A,FALSE,TRUE,FALSE
FBgn0040963,CG18662,N/A,FALSE,TRUE,FALSE
FBgn0040964,CG18661,METTL26,FALSE,FALSE,TRUE
FBgn0040985,CG6115,ETFRF1,TRUE,TRUE,FALSE
FBgn0040992,CG10570,N/A,FALSE,TRUE,FALSE
FBgn0041092,tai,NCOA1,FALSE,TRUE,TRUE
FBgn0041094,scyl,DDIT4,TRUE,TRUE,FALSE
FBgn0041096,rols,TANC1,FALSE,FALSE,TRUE
FBgn0041097,robo3,ROBO1,FALSE,FALSE,TRUE
FBgn0041100,park,PRKN,FALSE,FALSE,TRUE
FBgn0041102,ocn,PHPT1,FALSE,TRUE,FALSE
FBgn0041111,lilli,AFF1,FALSE,FALSE,TRUE
FBgn0041171,ago,FBXW7,TRUE,TRUE,FALSE
FBgn0041182,Tep2,A2M,FALSE,TRUE,FALSE
FBgn0041188,Atx2,ATXN2,TRUE,TRUE,FALSE
FBgn0041191,Rheb,RHEBL1,FALSE,TRUE,TRUE
FBgn0041210,HDAC4,HDAC7,FALSE,FALSE,TRUE
FBgn0041342,Pcyt1,PCYT1B,FALSE,TRUE,FALSE
FBgn0041582,tamo,SPATA2L,FALSE,TRUE,FALSE
FBgn0041585,Orai,ORAI1,FALSE,TRUE,FALSE
FBgn0041604,dlp,GPC2,TRUE,TRUE,TRUE
FBgn0041719,snRNA:U4:25F,N/A,TRUE,FALSE,FALSE
FBgn0041775,tral,LSM14B,TRUE,TRUE,FALSE
FBgn0041781,SCAR,WASF2,FALSE,TRUE,TRUE
FBgn0042085,Bap170,ARID2,FALSE,FALSE,TRUE
FBgn0042133,CG18810,ZDHHC22,FALSE,TRUE,FALSE
FBgn0042134,Capr,CAPRIN2,TRUE,TRUE,TRUE
FBgn0042135,Gdap2,GDAP2,FALSE,TRUE,FALSE
FBgn0042138,CG18815,LYPLA2,TRUE,TRUE,FALSE
FBgn0042189,CG17376,N/A,FALSE,TRUE,FALSE
FBgn0042627,FASN2,FASN,TRUE,FALSE,FALSE
FBgn0042693,wrd,PPP2R5A,FALSE,FALSE,TRUE
FBgn0042696,NfI,NFIX,FALSE,FALSE,TRUE
FBgn0042710,Hex-t2,HK3,FALSE,TRUE,FALSE
FBgn0043001,Chrac-16,CHRAC1,TRUE,FALSE,FALSE
FBgn0043010,Fsn,FBXO45,FALSE,TRUE,FALSE
FBgn0043012,AP-2sigma,AP2S1,FALSE,TRUE,TRUE
FBgn0043025,Adgf-A2,N/A,FALSE,TRUE,FALSE
FBgn0043070,MESK2,NDRG2,FALSE,TRUE,FALSE
FBgn0043362,bchs,WDFY4,FALSE,FALSE,TRUE
FBgn0043364,cbt,KLF11,FALSE,TRUE,FALSE
FBgn0043456,Ndf,GLYR1,TRUE,TRUE,FALSE
FBgn0043841,vir-1,N/A,FALSE,TRUE,FALSE
FBgn0043865,SA-2,STAG1,FALSE,FALSE,TRUE
FBgn0043884,mask,ANKHD1-EIF4EBP3,TRUE,TRUE,FALSE
FBgn0043900,pygo,PYGO1,FALSE,TRUE,FALSE
FBgn0044047,Ilp6,N/A,FALSE,TRUE,FALSE
FBgn0044323,Cka,STRN4,TRUE,TRUE,FALSE
FBgn0044324,Chro,N/A,TRUE,TRUE,FALSE
FBgn0044511,mRpS21,MRPS21,TRUE,FALSE,FALSE
FBgn0044826,Pak3,PAK1,TRUE,TRUE,TRUE
FBgn0045761,CHKov1,N/A,FALSE,TRUE,FALSE
FBgn0045770,S-Lap3,N/A,FALSE,TRUE,FALSE
