GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment,ontology
GO:0010942,positive regulation of cell death,99,30,13.2,8.1e-06,0.0176661,2.5093892045454548e-5,2.27,BP
GO:2000145,regulation of cell motility,90,28,12,9.2e-06,0.0200652,2.846127659574468e-5,2.33,BP
GO:0032101,regulation of response to external stimu...,259,60,34.53,9.4e-06,0.0205014,2.9038810198300284e-5,1.74,BP
GO:0009135,purine nucleoside diphosphate metabolic ...,30,14,4,9.5e-06,0.020719500000000002,2.910042134831461e-5,3.5,BP
GO:0009179,purine ribonucleoside diphosphate metabo...,30,14,4,9.5e-06,0.020719500000000002,2.910042134831461e-5,3.5,BP
GO:0010669,epithelial structure maintenance,30,14,4,9.5e-06,0.020719500000000002,2.910042134831461e-5,3.5,BP
GO:0031396,regulation of protein ubiquitination,30,14,4,9.5e-06,0.020719500000000002,2.910042134831461e-5,3.5,BP
GO:0045500,sevenless signaling pathway,30,14,4,9.5e-06,0.020719500000000002,2.910042134831461e-5,3.5,BP
GO:0046031,ADP metabolic process,30,14,4,9.5e-06,0.020719500000000002,2.910042134831461e-5,3.5,BP
GO:0006915,apoptotic process,271,62,36.13,1.0e-05,0.021810000000000003,3.05890603085554e-5,1.72,BP
GO:0046390,ribose phosphate biosynthetic process,110,32,14.67,1.1e-05,0.023991,3.336717663421418e-5,2.18,BP
GO:0044271,cellular nitrogen compound biosynthetic ...,2351,378,313.47,1.1e-05,0.023991,3.336717663421418e-5,1.21,BP
GO:0007112,male meiosis cytokinesis,34,15,4.53,1.1e-05,0.023991,3.336717663421418e-5,3.31,BP
GO:0035088,establishment or maintenance of apical/b...,34,15,4.53,1.1e-05,0.023991,3.336717663421418e-5,3.31,BP
GO:0061245,establishment or maintenance of bipolar ...,34,15,4.53,1.1e-05,0.023991,3.336717663421418e-5,3.31,BP
GO:1905037,autophagosome organization,34,15,4.53,1.1e-05,0.023991,3.336717663421418e-5,3.31,BP
GO:0016319,mushroom body development,77,25,10.27,1.2e-05,0.026172,3.62995839112344e-5,2.43,BP
GO:0035099,hemocyte migration,20,11,2.67,1.2e-05,0.026172,3.62995839112344e-5,4.12,BP
GO:0051046,regulation of secretion,106,31,14.13,1.3e-05,0.028353,3.9215767634854766e-5,2.19,BP
GO:0008306,associative learning,55,20,7.33,1.3e-05,0.028353,3.9215767634854766e-5,2.73,BP
GO:0008593,regulation of Notch signaling pathway,73,24,9.73,1.4e-05,0.030534,4.2174033149171274e-5,2.47,BP
GO:0031330,negative regulation of cellular cataboli...,51,19,6.8,1.5e-05,0.032715,4.481506849315068e-5,2.79,BP
GO:0050773,regulation of dendrite development,51,19,6.8,1.5e-05,0.032715,4.481506849315068e-5,2.79,BP
GO:0035282,segmentation,240,56,32,1.5e-05,0.032715,4.481506849315068e-5,1.75,BP
GO:0070972,protein localization to endoplasmic reti...,31,14,4.13,1.5e-05,0.032715,4.481506849315068e-5,3.39,BP
GO:0048588,developmental cell growth,78,25,10.4,1.5e-05,0.032715,4.481506849315068e-5,2.4,BP
GO:0010927,cellular component assembly involved in ...,153,40,20.4,1.5e-05,0.032715,4.481506849315068e-5,1.96,BP
GO:0034641,cellular nitrogen compound metabolic pro...,3418,527,455.73,1.6e-05,0.034895999999999996,4.760709413369713e-5,1.16,BP
GO:0042593,glucose homeostasis,47,18,6.27,1.6e-05,0.034895999999999996,4.760709413369713e-5,2.87,BP
GO:0048872,homeostasis of number of cells,35,15,4.67,1.6e-05,0.034895999999999996,4.760709413369713e-5,3.21,BP
GO:0045886,negative regulation of synaptic assembly...,43,17,5.73,1.7e-05,0.037077,5.010405405405405e-5,2.97,BP
GO:1904397,negative regulation of neuromuscular jun...,43,17,5.73,1.7e-05,0.037077,5.010405405405405e-5,2.97,BP
GO:0002831,regulation of response to biotic stimulu...,191,47,25.47,1.7e-05,0.037077,5.010405405405405e-5,1.85,BP
GO:0055088,lipid homeostasis,83,26,11.07,1.7e-05,0.037077,5.010405405405405e-5,2.35,BP
GO:0051172,negative regulation of nitrogen compound...,570,111,76,1.7e-05,0.037077,5.010405405405405e-5,1.46,BP
GO:0001933,negative regulation of protein phosphory...,39,16,5.2,1.7e-05,0.037077,5.010405405405405e-5,3.08,BP
GO:0043954,cellular component maintenance,24,12,3.2,1.7e-05,0.037077,5.010405405405405e-5,3.75,BP
GO:0007173,epidermal growth factor receptor signali...,74,24,9.87,1.8e-05,0.039258,5.2837146702557196e-5,2.43,BP
GO:0008285,negative regulation of cell population p...,74,24,9.87,1.8e-05,0.039258,5.2837146702557196e-5,2.43,BP
GO:0038127,ERBB signaling pathway,74,24,9.87,1.8e-05,0.039258,5.2837146702557196e-5,2.43,BP
GO:0045466,R7 cell differentiation,65,22,8.67,1.9e-05,0.041439000000000004,5.56975806451613e-5,2.54,BP
GO:0010563,negative regulation of phosphorus metabo...,52,19,6.93,2.0e-05,0.043620000000000006,5.8471849865951745e-5,2.74,BP
GO:0045936,negative regulation of phosphate metabol...,52,19,6.93,2.0e-05,0.043620000000000006,5.8471849865951745e-5,2.74,BP
GO:0010507,negative regulation of autophagy,28,13,3.73,2.1e-05,0.045800999999999994,6.106799999999999e-5,3.49,BP
GO:0035069,larval midgut histolysis,28,13,3.73,2.1e-05,0.045800999999999994,6.106799999999999e-5,3.49,BP
GO:0051294,establishment of spindle orientation,28,13,3.73,2.1e-05,0.045800999999999994,6.106799999999999e-5,3.49,BP
GO:0030534,adult behavior,155,40,20.67,2.1e-05,0.045800999999999994,6.106799999999999e-5,1.94,BP
GO:0045995,regulation of embryonic development,48,18,6.4,2.2e-05,0.047982,6.389081225033288e-5,2.81,BP
GO:0007405,neuroblast proliferation,94,28,12.53,2.3e-05,0.050163,6.67061170212766e-5,2.23,BP
GO:0033206,meiotic cytokinesis,44,17,5.87,2.4e-05,0.052344,6.951394422310758e-5,2.9,BP
GO:2000243,positive regulation of reproductive proc...,66,22,8.8,2.5e-05,0.054525000000000004,7.231432360742705e-5,2.5,BP
GO:0007051,spindle organization,130,35,17.33,2.6e-05,0.056706,7.510728476821192e-5,2.02,BP
GO:0001558,regulation of cell growth,85,26,11.33,2.7e-05,0.058886999999999995,7.789285714285714e-5,2.29,BP
GO:0044262,cellular carbohydrate metabolic process,100,29,13.33,2.9e-05,0.063249,8.322236842105264e-5,2.18,BP
GO:0035096,larval midgut cell programmed cell death,25,12,3.33,2.9e-05,0.063249,8.322236842105264e-5,3.6,BP
GO:0045047,protein targeting to ER,25,12,3.33,2.9e-05,0.063249,8.322236842105264e-5,3.6,BP
GO:0048259,regulation of receptor-mediated endocyto...,25,12,3.33,2.9e-05,0.063249,8.322236842105264e-5,3.6,BP
GO:0030239,myofibril assembly,49,18,6.53,3.1e-05,0.067611,8.87283464566929e-5,2.76,BP
GO:0055002,striated muscle cell development,49,18,6.53,3.1e-05,0.067611,8.87283464566929e-5,2.76,BP
GO:0051241,negative regulation of multicellular org...,163,41,21.73,3.3e-05,0.07197300000000001,9.395953002610967e-5,1.89,BP
GO:0030334,regulation of cell migration,86,26,11.47,3.3e-05,0.07197300000000001,9.395953002610967e-5,2.27,BP
GO:0046532,regulation of photoreceptor cell differe...,45,17,6,3.3e-05,0.07197300000000001,9.395953002610967e-5,2.83,BP
GO:0040012,regulation of locomotion,121,33,16.13,3.3e-05,0.07197300000000001,9.395953002610967e-5,2.05,BP
GO:0016334,establishment or maintenance of polarity...,29,13,3.87,3.4e-05,0.074154,9.65546875e-5,3.36,BP
GO:0022613,ribonucleoprotein complex biogenesis,293,64,39.07,3.4e-05,0.074154,9.65546875e-5,1.64,BP
GO:1903530,regulation of secretion by cell,101,29,13.47,3.5e-05,0.076335,9.926527958387515e-5,2.15,BP
GO:0046777,protein autophosphorylation,41,16,5.47,3.6e-05,0.078516,1.0157309184993532e-4,2.93,BP
GO:0051298,centrosome duplication,41,16,5.47,3.6e-05,0.078516,1.0157309184993532e-4,2.93,BP
GO:0000045,autophagosome assembly,33,14,4.4,3.6e-05,0.078516,1.0157309184993532e-4,3.18,BP
GO:0006165,nucleoside diphosphate phosphorylation,33,14,4.4,3.6e-05,0.078516,1.0157309184993532e-4,3.18,BP
GO:0045214,sarcomere organization,37,15,4.93,3.7e-05,0.08069699999999999,1.0412516129032257e-4,3.04,BP
GO:0048167,regulation of synaptic plasticity,37,15,4.93,3.7e-05,0.08069699999999999,1.0412516129032257e-4,3.04,BP
GO:0007283,spermatogenesis,288,63,38.4,3.8e-05,0.08287800000000001,1.0680154639175257e-4,1.64,BP
GO:0000132,establishment of mitotic spindle orienta...,22,11,2.93,3.9e-05,0.085059,1.0905e-4,3.75,BP
GO:0014065,phosphatidylinositol 3-kinase signaling,22,11,2.93,3.9e-05,0.085059,1.0905e-4,3.75,BP
GO:0070373,negative regulation of ERK1 and ERK2 cas...,22,11,2.93,3.9e-05,0.085059,1.0905e-4,3.75,BP
GO:0110020,regulation of actomyosin structure organ...,22,11,2.93,3.9e-05,0.085059,1.0905e-4,3.75,BP
GO:0060548,negative regulation of cell death,159,40,21.2,4.0e-05,0.08724000000000001,1.1170294494238157e-4,1.89,BP
GO:0007293,germarium-derived egg chamber formation,97,28,12.93,4.3e-05,0.093783,1.1962117346938775e-4,2.17,BP
GO:0061351,neural precursor cell proliferation,102,29,13.6,4.3e-05,0.093783,1.1962117346938775e-4,2.13,BP
GO:2000113,negative regulation of cellular macromol...,102,29,13.6,4.3e-05,0.093783,1.1962117346938775e-4,2.13,BP
GO:0031667,response to nutrient levels,176,43,23.47,4.5e-05,0.09814500000000001,1.2486641221374047e-4,1.83,BP
GO:0051336,regulation of hydrolase activity,187,45,24.93,4.5e-05,0.09814500000000001,1.2486641221374047e-4,1.81,BP
GO:0032482,Rab protein signal transduction,46,17,6.13,4.6e-05,0.100326,1.2747903430749684e-4,2.77,BP
GO:0072599,establishment of protein localization to...,26,12,3.47,4.8e-05,0.104688,1.3285279187817258e-4,3.46,BP
GO:0046579,positive regulation of Ras protein signa...,42,16,5.6,5.0e-05,0.10905000000000001,1.380379746835443e-4,2.86,BP
GO:0051057,positive regulation of small GTPase medi...,42,16,5.6,5.0e-05,0.10905000000000001,1.380379746835443e-4,2.86,BP
GO:0046488,phosphatidylinositol metabolic process,88,26,11.73,5.2e-05,0.113412,1.4301639344262295e-4,2.22,BP
GO:0009260,ribonucleotide biosynthetic process,108,30,14.4,5.2e-05,0.113412,1.4301639344262295e-4,2.08,BP
GO:0051338,regulation of transferase activity,108,30,14.4,5.2e-05,0.113412,1.4301639344262295e-4,2.08,BP
GO:0051047,positive regulation of secretion,38,15,5.07,5.3e-05,0.115593,1.454e-4,2.96,BP
GO:0071900,regulation of protein serine/threonine k...,38,15,5.07,5.3e-05,0.115593,1.454e-4,2.96,BP
GO:0046939,nucleotide phosphorylation,34,14,4.53,5.4e-05,0.11777399999999999,1.4777164366373903e-4,3.09,BP
GO:0048814,regulation of dendrite morphogenesis,34,14,4.53,5.4e-05,0.11777399999999999,1.4777164366373903e-4,3.09,BP
GO:0050804,modulation of chemical synaptic transmis...,145,37,19.33,5.6e-05,0.122136,1.5286107634543178e-4,1.91,BP
GO:0099177,regulation of trans-synaptic signaling,145,37,19.33,5.6e-05,0.122136,1.5286107634543178e-4,1.91,BP
GO:0006631,fatty acid metabolic process,140,36,18.67,5.9e-05,0.128679,1.6084875e-4,1.93,BP
GO:0009991,response to extracellular stimulus,178,43,23.73,6.0e-05,0.13086,1.6337078651685395e-4,1.81,BP
GO:0007219,Notch signaling pathway,84,25,11.2,6.2e-05,0.135222,1.686059850374065e-4,2.23,BP
GO:0007507,heart development,104,29,13.87,6.3e-05,0.137403,1.7068695652173912e-4,2.09,BP
GO:0008361,regulation of cell size,104,29,13.87,6.3e-05,0.137403,1.7068695652173912e-4,2.09,BP
GO:0072359,circulatory system development,104,29,13.87,6.3e-05,0.137403,1.7068695652173912e-4,2.09,BP
GO:0035317,imaginal disc-derived wing hair organiza...,47,17,6.27,6.4e-05,0.13958399999999999,1.7318114143920595e-4,2.71,BP
GO:0010467,gene expression,2986,461,398.13,6.5e-05,0.14176499999999997,1.7566914498141263e-4,1.16,BP
GO:0043647,inositol phosphate metabolic process,23,11,3.07,6.6e-05,0.14394600000000002,1.779307787391842e-4,3.58,BP
GO:0071711,basement membrane organization,23,11,3.07,6.6e-05,0.14394600000000002,1.779307787391842e-4,3.58,BP
GO:0007626,locomotory behavior,190,45,25.33,6.8e-05,0.148308,1.8287053020961776e-4,1.78,BP
GO:0043066,negative regulation of apoptotic process,125,33,16.67,6.8e-05,0.148308,1.8287053020961776e-4,1.98,BP
GO:1901615,organic hydroxy compound metabolic proce...,179,43,23.87,6.9e-05,0.15048899999999998,1.8533128078817733e-4,1.8,BP
GO:0016482,cytosolic transport,61,20,8.13,7.5e-05,0.163575,2.0095208845208844e-4,2.46,BP
GO:0090174,organelle membrane fusion,61,20,8.13,7.5e-05,0.163575,2.0095208845208844e-4,2.46,BP
GO:0007310,oocyte dorsal/ventral axis specification,39,15,5.2,7.6e-05,0.16575600000000001,2.028837209302326e-4,2.88,BP
GO:0035162,embryonic hemopoiesis,27,12,3.6,7.6e-05,0.16575600000000001,2.028837209302326e-4,3.33,BP
GO:1904263,positive regulation of TORC1 signaling,27,12,3.6,7.6e-05,0.16575600000000001,2.028837209302326e-4,3.33,BP
GO:1901293,nucleoside phosphate biosynthetic proces...,131,34,17.47,7.7e-05,0.167937,2.0505128205128206e-4,1.95,BP
GO:0007030,Golgi organization,85,25,11.33,7.7e-05,0.167937,2.0505128205128206e-4,2.21,BP
GO:0017148,negative regulation of translation,100,28,13.33,7.8e-05,0.170118,2.0670473876063184e-4,2.1,BP
GO:0001736,establishment of planar polarity,90,26,12,7.8e-05,0.170118,2.0670473876063184e-4,2.17,BP
GO:0007164,establishment of tissue polarity,90,26,12,7.8e-05,0.170118,2.0670473876063184e-4,2.17,BP
GO:0043549,regulation of kinase activity,90,26,12,7.8e-05,0.170118,2.0670473876063184e-4,2.17,BP
GO:0035070,salivary gland histolysis,35,14,4.67,7.9e-05,0.17229899999999998,2.0910072815533978e-4,3,BP
GO:0006396,RNA processing,648,120,86.4,8.1e-05,0.176661,2.1413454545454546e-4,1.39,BP
GO:0051270,regulation of cellular component movemen...,121,32,16.13,8.4e-05,0.18320399999999998,2.2179661016949153e-4,1.98,BP
GO:0044282,small molecule catabolic process,164,40,21.87,8.5e-05,0.18538500000000002,2.2416565900846435e-4,1.83,BP
GO:0035315,hair cell differentiation,48,17,6.4,8.7e-05,0.189747,2.2833574007220217e-4,2.66,BP
GO:0035316,non-sensory hair organization,48,17,6.4,8.7e-05,0.189747,2.2833574007220217e-4,2.66,BP
GO:1901890,positive regulation of cell junction ass...,48,17,6.4,8.7e-05,0.189747,2.2833574007220217e-4,2.66,BP
GO:0072522,purine-containing compound biosynthetic ...,116,31,15.47,8.7e-05,0.189747,2.2833574007220217e-4,2,BP
GO:0009416,response to light stimulus,148,37,19.73,8.9e-05,0.19410899999999998,2.3330408653846152e-4,1.88,BP
GO:0051726,regulation of cell cycle,314,66,41.87,9.0e-05,0.19629000000000002,2.3564225690276113e-4,1.58,BP
GO:0006164,purine nucleotide biosynthetic process,106,29,14.13,9.2e-05,0.200652,2.4058992805755397e-4,2.05,BP
GO:0008544,epidermis development,62,20,8.27,9.7e-05,0.211557,2.527562724014337e-4,2.42,BP
GO:0008355,olfactory learning,44,16,5.87,9.7e-05,0.211557,2.527562724014337e-4,2.73,BP
GO:0099172,presynapse organization,44,16,5.87,9.7e-05,0.211557,2.527562724014337e-4,2.73,BP
GO:0098771,inorganic ion homeostasis,165,40,22,9.8e-05,0.21373799999999998,2.5505727923627684e-4,1.82,BP
GO:0033108,mitochondrial respiratory chain complex ...,67,21,8.93,0.00010,0.21810000000000002,2.599523241954708e-4,2.35,BP
GO:0051261,protein depolymerization,40,15,5.33,0.00011,0.23991,2.8224705882352945e-4,2.81,BP
GO:0051647,nucleus localization,40,15,5.33,0.00011,0.23991,2.8224705882352945e-4,2.81,BP
GO:0007155,cell adhesion,222,50,29.6,0.00011,0.23991,2.8224705882352945e-4,1.69,BP
GO:0048639,positive regulation of developmental gro...,107,29,14.27,0.00011,0.23991,2.8224705882352945e-4,2.03,BP
GO:0055080,cation homeostasis,166,40,22.13,0.00011,0.23991,2.8224705882352945e-4,1.81,BP
GO:0043087,regulation of GTPase activity,102,28,13.6,0.00011,0.23991,2.8224705882352945e-4,2.06,BP
GO:0032456,endocytic recycling,36,14,4.8,0.00011,0.23991,2.8224705882352945e-4,2.92,BP
GO:1903532,positive regulation of secretion by cell,36,14,4.8,0.00011,0.23991,2.8224705882352945e-4,2.92,BP
GO:0006906,vesicle fusion,58,19,7.73,0.00011,0.23991,2.8224705882352945e-4,2.46,BP
GO:0001752,compound eye photoreceptor fate commitme...,77,23,10.27,0.00011,0.23991,2.8224705882352945e-4,2.24,BP
GO:0042706,eye photoreceptor cell fate commitment,77,23,10.27,0.00011,0.23991,2.8224705882352945e-4,2.24,BP
GO:0042255,ribosome assembly,49,17,6.53,0.00012,0.26172,3.0432558139534884e-4,2.6,BP
GO:0062197,cellular response to chemical stress,49,17,6.53,0.00012,0.26172,3.0432558139534884e-4,2.6,BP
GO:0007274,neuromuscular synaptic transmission,82,24,10.93,0.00012,0.26172,3.0432558139534884e-4,2.2,BP
GO:0006096,glycolytic process,28,12,3.73,0.00012,0.26172,3.0432558139534884e-4,3.22,BP
GO:0006757,ATP generation from ADP,28,12,3.73,0.00012,0.26172,3.0432558139534884e-4,3.22,BP
GO:0006885,regulation of pH,28,12,3.73,0.00012,0.26172,3.0432558139534884e-4,3.22,BP
GO:0030641,regulation of cellular pH,28,12,3.73,0.00012,0.26172,3.0432558139534884e-4,3.22,BP
GO:0055082,cellular chemical homeostasis,150,37,20,0.00012,0.26172,3.0432558139534884e-4,1.85,BP
GO:0043069,negative regulation of programmed cell d...,134,34,17.87,0.00012,0.26172,3.0432558139534884e-4,1.9,BP
GO:0061025,membrane fusion,63,20,8.4,0.00012,0.26172,3.0432558139534884e-4,2.38,BP
GO:0034599,cellular response to oxidative stress,45,16,6,0.00013,0.28352999999999995,3.2853997682502894e-4,2.67,BP
GO:0032886,regulation of microtubule-based process,68,21,9.07,0.00013,0.28352999999999995,3.2853997682502894e-4,2.32,BP
GO:0048149,behavioral response to ethanol,54,18,7.2,0.00013,0.28352999999999995,3.2853997682502894e-4,2.5,BP
GO:0016311,dephosphorylation,201,46,26.8,0.00014,0.30534,3.5177419354838707e-4,1.72,BP
GO:0019827,stem cell population maintenance,103,28,13.73,0.00014,0.30534,3.5177419354838707e-4,2.04,BP
GO:0098727,maintenance of cell number,103,28,13.73,0.00014,0.30534,3.5177419354838707e-4,2.04,BP
GO:0048663,neuron fate commitment,98,27,13.07,0.00014,0.30534,3.5177419354838707e-4,2.07,BP
GO:0006066,alcohol metabolic process,93,26,12.4,0.00014,0.30534,3.5177419354838707e-4,2.1,BP
GO:0050821,protein stabilization,41,15,5.47,0.00015,0.32715,3.721843003412969e-4,2.74,BP
GO:0055057,neuroblast division,41,15,5.47,0.00015,0.32715,3.721843003412969e-4,2.74,BP
GO:0120192,tight junction assembly,41,15,5.47,0.00015,0.32715,3.721843003412969e-4,2.74,BP
GO:0120193,tight junction organization,41,15,5.47,0.00015,0.32715,3.721843003412969e-4,2.74,BP
GO:0007474,imaginal disc-derived wing vein specific...,59,19,7.87,0.00015,0.32715,3.721843003412969e-4,2.41,BP
GO:0050801,ion homeostasis,168,40,22.4,0.00015,0.32715,3.721843003412969e-4,1.79,BP
GO:0007413,axonal fasciculation,21,10,2.8,0.00015,0.32715,3.721843003412969e-4,3.57,BP
GO:0061951,establishment of protein localization to...,21,10,2.8,0.00015,0.32715,3.721843003412969e-4,3.57,BP
GO:1903322,positive regulation of protein modificat...,21,10,2.8,0.00015,0.32715,3.721843003412969e-4,3.57,BP
GO:0009165,nucleotide biosynthetic process,130,33,17.33,0.00015,0.32715,3.721843003412969e-4,1.9,BP
GO:0016579,protein deubiquitination,50,17,6.67,0.00015,0.32715,3.721843003412969e-4,2.55,BP
GO:0001894,tissue homeostasis,64,20,8.53,0.00016,0.34896000000000005,3.947511312217195e-4,2.34,BP
GO:0019991,septate junction assembly,37,14,4.93,0.00016,0.34896000000000005,3.947511312217195e-4,2.84,BP
GO:0048010,vascular endothelial growth factor recep...,37,14,4.93,0.00016,0.34896000000000005,3.947511312217195e-4,2.84,BP
GO:0072553,terminal button organization,37,14,4.93,0.00016,0.34896000000000005,3.947511312217195e-4,2.84,BP
GO:0010605,negative regulation of macromolecule met...,815,144,108.67,0.00016,0.34896000000000005,3.947511312217195e-4,1.33,BP
GO:0045010,actin nucleation,25,11,3.33,0.00017,0.37077000000000004,4.180045095828636e-4,3.3,BP
GO:1901215,negative regulation of neuron death,33,13,4.4,0.00017,0.37077000000000004,4.180045095828636e-4,2.95,BP
GO:1902850,microtubule cytoskeleton organization in...,89,25,11.87,0.00017,0.37077000000000004,4.180045095828636e-4,2.11,BP
GO:0046552,photoreceptor cell fate commitment,84,24,11.2,0.00018,0.39258000000000004,4.411011235955057e-4,2.14,BP
GO:0006955,immune response,327,67,43.6,0.00018,0.39258000000000004,4.411011235955057e-4,1.54,BP
GO:0070507,regulation of microtubule cytoskeleton o...,46,16,6.13,0.00018,0.39258000000000004,4.411011235955057e-4,2.61,BP
GO:0042273,ribosomal large subunit biogenesis,60,19,8,0.00019,0.41439000000000004,4.645627802690583e-4,2.38,BP
GO:0005975,carbohydrate metabolic process,274,58,36.53,0.00019,0.41439000000000004,4.645627802690583e-4,1.59,BP
GO:0009152,purine ribonucleotide biosynthetic proce...,100,27,13.33,0.00020,0.43620000000000003,4.873743016759777e-4,2.03,BP
GO:0090150,establishment of protein localization to...,100,27,13.33,0.00020,0.43620000000000003,4.873743016759777e-4,2.03,BP
GO:0009913,epidermal cell differentiation,51,17,6.8,0.00020,0.43620000000000003,4.873743016759777e-4,2.5,BP
GO:0010628,positive regulation of gene expression,193,44,25.73,0.00021,0.45801000000000003,5.083351831298557e-4,1.71,BP
GO:0044283,small molecule biosynthetic process,216,48,28.8,0.00021,0.45801000000000003,5.083351831298557e-4,1.67,BP
GO:0050657,nucleic acid transport,95,26,12.67,0.00021,0.45801000000000003,5.083351831298557e-4,2.05,BP
